NO_OF_FRAMES	2516
NO_OF_CAMERAS	12
NO_OF_MARKERS	9
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-03-02, 12:43:11.835	705197.54193160
DATA_INCLUDED	3D
MARKER_NAMES	Drone - 1	Drone - 2	Drone - 3	Drone - 4	Drone - 5	Origin - 1	Origin - 2	Origin - 3	Origin - 4
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	Drone - 1 X	Drone - 1 Y	Drone - 1 Z	Drone - 2 X	Drone - 2 Y	Drone - 2 Z	Drone - 3 X	Drone - 3 Y	Drone - 3 Z	Drone - 4 X	Drone - 4 Y	Drone - 4 Z	Drone - 5 X	Drone - 5 Y	Drone - 5 Z	Origin - 1 X	Origin - 1 Y	Origin - 1 Z	Origin - 2 X	Origin - 2 Y	Origin - 2 Z	Origin - 3 X	Origin - 3 Y	Origin - 3 Z	Origin - 4 X	Origin - 4 Y	Origin - 4 Z	
5532	55.31000	1750.536	1841.012	350.671	1851.936	1830.374	335.213	1809.302	1890.867	332.864	1825.238	1785.333	351.835	1816.292	1851.964	376.233	10.492	374.901	48.754	574.488	10.219	48.667	209.413	10.327	48.851	9.862	9.886	48.838
5533	55.32000	1755.895	1843.596	343.571	1857.195	1832.828	327.762	1814.719	1893.319	325.466	1830.471	1787.890	344.761	1821.747	1854.595	368.870	10.471	374.890	48.718	574.485	10.216	48.626	209.416	10.348	48.862	9.824	9.859	48.827
5534	55.33000	1761.038	1846.143	335.828	1862.618	1835.263	320.500	1819.954	1895.867	317.907	1835.608	1790.295	337.175	1826.657	1857.080	361.283	10.463	374.858	48.691	574.479	10.205	48.641	209.457	10.316	48.877	9.839	9.847	48.815
5535	55.34000	1766.260	1848.851	327.831	1868.124	1837.711	312.921	1825.357	1898.290	309.938	1840.803	1792.855	329.522	1832.149	1859.701	353.457	10.550	374.847	48.776	574.506	10.211	48.695	209.460	10.328	48.892	9.906	9.869	48.801
5536	55.35000	1771.609	1851.523	319.739	1873.338	1840.224	304.611	1830.660	1900.882	301.691	1845.973	1795.464	321.425	1837.485	1862.308	345.196	10.502	374.898	48.760	574.530	10.257	48.730	209.503	10.319	48.907	9.861	9.888	48.881
5537	55.36000	1776.896	1854.061	311.110	1878.849	1842.682	296.225	1836.039	1903.377	293.138	1851.246	1797.839	312.628	1842.611	1864.587	336.481	10.541	374.877	48.779	574.531	10.208	48.694	209.551	10.364	48.905	9.918	9.862	48.913
5538	55.37000	1782.142	1856.747	302.068	1883.684	1845.199	287.090	1841.461	1905.971	284.056	1856.217	1800.485	303.848	1847.897	1867.463	327.718	10.498	374.924	48.760	574.497	10.217	48.688	209.448	10.333	48.854	9.850	9.840	48.841
5539	55.38000	1787.286	1859.607	292.856	1888.834	1847.748	277.730	1846.737	1908.521	274.752	1861.471	1802.953	294.995	1853.277	1870.157	318.487	10.475	374.885	48.718	574.466	10.201	48.639	209.454	10.360	48.867	9.854	9.866	48.842
5540	55.39000	1792.698	1862.170	283.297	1894.255	1850.259	268.119	1852.083	1911.114	265.238	1866.670	1805.357	285.032	1858.556	1872.467	308.885	10.489	374.884	48.719	574.484	10.211	48.638	209.442	10.356	48.869	9.864	9.853	48.805
5541	55.40000	1797.888	1864.888	273.190	1899.678	1852.875	258.505	1857.469	1913.777	255.213	1871.814	1808.112	275.371	1863.606	1875.204	298.736	10.499	374.935	48.743	574.491	10.207	48.650	209.463	10.352	48.841	9.827	9.847	48.835
5542	55.41000	1803.125	1867.917	262.849	1904.585	1855.469	247.929	1862.803	1916.513	244.789	1876.930	1810.904	265.401	1869.011	1878.176	288.676	10.514	374.922	48.711	574.513	10.237	48.674	209.461	10.339	48.905	9.885	9.883	48.859
5543	55.42000	1808.472	1870.613	252.332	1910.243	1858.057	237.498	1868.234	1919.126	234.424	1882.236	1813.342	254.438	1874.401	1880.480	277.894	10.497	374.876	48.752	574.505	10.254	48.713	209.446	10.364	48.914	9.882	9.864	48.829
5544	55.43000	1813.688	1873.321	241.133	1915.294	1860.645	226.403	1873.549	1921.782	223.269	1887.363	1816.045	243.517	1879.650	1883.289	267.107	10.514	374.891	48.747	574.523	10.237	48.676	209.451	10.360	48.911	9.880	9.878	48.862
5545	55.44000	1818.949	1876.345	229.812	1920.830	1863.448	215.502	1878.884	1924.629	211.873	1892.446	1818.986	232.465	1884.735	1886.215	255.608	10.501	374.900	48.736	574.479	10.214	48.714	209.480	10.352	48.899	9.880	9.856	48.801
5546	55.45000	1823.828	1878.441	218.576	1925.437	1865.503	204.416	1884.095	1926.825	202.079	1897.560	1820.723	220.591	1889.747	1887.641	245.106	10.515	374.855	48.751	574.471	10.248	48.686	209.429	10.308	48.856	9.817	9.850	48.835
5547	55.46000	1828.591	1880.093	209.697	1930.175	1867.555	196.002	1888.848	1928.833	194.449	1901.860	1822.334	211.061	1894.175	1889.047	236.885	10.482	374.857	48.728	574.455	10.226	48.637	209.450	10.334	48.851	9.826	9.833	48.826
5548	55.47000	1832.385	1881.494	203.872	1934.697	1869.011	191.804	1893.102	1930.448	190.230	1905.843	1823.814	205.893	1897.751	1890.034	232.169	10.496	374.885	48.727	574.437	10.246	48.619	209.444	10.350	48.867	9.867	9.870	48.850
5549	55.48000	1836.322	1882.333	202.855	1938.393	1870.144	191.738	1896.983	1931.514	191.369	1909.690	1824.496	204.190	1900.931	1889.544	232.288	10.507	374.950	48.757	574.483	10.220	48.654	209.471	10.315	48.846	9.883	9.871	48.799
5550	55.49000	1840.309	1883.338	206.095	1942.329	1871.301	194.569	1900.814	1932.729	194.690	1913.557	1825.505	206.640	1904.953	1890.694	235.309	10.526	374.881	48.786	574.527	10.265	48.700	209.437	10.323	48.890	9.853	9.876	48.865
5551	55.50000	1843.419	1884.772	210.612	1945.991	1872.692	200.874	1904.412	1934.109	199.994	1916.985	1826.971	212.758	1908.250	1892.899	240.889	10.515	374.917	48.768	574.517	10.225	48.674	209.469	10.333	48.881	9.884	9.830	48.825
5552	55.51000	1847.510	1885.843	217.803	1949.740	1873.938	206.968	1908.180	1935.504	206.589	1920.672	1828.325	219.195	1911.976	1893.321	247.227	10.495	374.896	48.753	574.515	10.209	48.680	209.453	10.290	48.867	9.862	9.816	48.807
5553	55.52000	1851.474	1887.774	224.269	1953.799	1875.504	213.308	1912.108	1936.877	211.716	1924.828	1830.067	226.342	1915.994	1895.560	253.291	10.465	374.900	48.713	574.496	10.218	48.653	209.479	10.341	48.842	9.828	9.835	48.791
5554	55.53000	1855.494	1889.600	230.787	1957.331	1877.027	219.016	1916.070	1938.440	217.242	1928.700	1831.733	233.062	1920.280	1898.179	259.287	10.505	374.896	48.701	574.451	10.272	48.633	209.464	10.332	48.867	9.877	9.871	48.844
5555	55.54000	1859.004	1890.921	236.012	1961.088	1878.310	224.661	1919.670	1939.781	222.235	1932.323	1833.189	238.778	1923.983	1899.627	264.591	10.542	374.898	48.710	574.458	10.244	48.674	209.424	10.312	48.818	9.843	9.837	48.805
5556	55.55000	1863.543	1892.950	242.614	1965.074	1879.903	229.056	1923.821	1941.357	226.548	1936.928	1835.232	245.125	1929.136	1901.857	269.587	10.511	374.873	48.711	574.501	10.243	48.679	209.460	10.331	48.858	9.888	9.913	48.840
5557	55.56000	1866.838	1894.318	246.857	1968.634	1881.237	234.103	1927.352	1942.709	230.948	1940.134	1836.609	250.034	1932.041	1903.487	274.144	10.522	374.923	48.766	574.478	10.206	48.700	209.476	10.337	48.934	9.906	9.880	48.841
5558	55.57000	1870.980	1896.219	252.128	1972.955	1882.899	238.300	1931.197	1944.292	234.260	1944.319	1838.520	255.222	1936.891	1906.166	278.187	10.487	374.898	48.810	574.556	10.257	48.753	209.459	10.313	48.916	9.872	9.861	48.819
5559	55.58000	1874.804	1897.614	256.327	1976.334	1884.324	241.536	1934.878	1945.697	237.890	1948.232	1839.945	258.927	1940.869	1907.484	282.027	10.498	374.918	48.779	574.521	10.226	48.693	209.487	10.320	48.918	9.873	9.905	48.880
5560	55.59000	1878.511	1899.540	259.880	1979.783	1885.906	244.841	1938.515	1947.133	240.278	1951.743	1842.002	263.482	1944.394	1909.903	284.951	10.468	374.893	48.759	574.466	10.228	48.676	209.426	10.324	48.857	9.858	9.879	48.839
5561	55.60000	1882.672	1901.234	263.619	1983.616	1887.331	247.146	1942.475	1948.698	242.834	1955.941	1843.581	266.526	1948.999	1911.752	287.713	10.512	374.916	48.725	574.437	10.199	48.636	209.396	10.297	48.856	9.832	9.892	48.830
5562	55.61000	1886.456	1902.851	266.012	1987.518	1888.853	249.345	1946.187	1950.182	244.623	1959.832	1845.195	268.931	1952.958	1913.487	289.793	10.518	374.899	48.704	574.422	10.204	48.638	209.404	10.286	48.811	9.860	9.879	48.743
5563	55.62000	1890.261	1904.900	268.158	1991.428	1890.657	251.392	1949.867	1951.882	245.733	1963.566	1847.378	271.773	1956.887	1915.920	291.327	10.524	374.912	48.745	574.495	10.212	48.651	209.476	10.338	48.830	9.860	9.869	48.810
5564	55.63000	1894.484	1906.475	270.083	1995.422	1892.171	252.126	1953.785	1953.252	246.670	1967.878	1848.882	272.848	1961.329	1917.442	292.324	10.510	374.917	48.790	574.519	10.283	48.695	209.486	10.371	48.906	9.890	9.868	48.831
5565	55.64000	1898.189	1908.344	270.716	1999.030	1893.778	252.891	1957.603	1954.898	246.927	1971.591	1850.783	274.170	1965.100	1919.660	293.035	10.518	374.854	48.749	574.520	10.260	48.707	209.481	10.344	48.891	9.867	9.887	48.869
5566	55.65000	1902.384	1910.410	271.726	2002.771	1895.526	252.606	1961.465	1956.606	246.500	1975.676	1852.820	274.896	1969.580	1921.885	292.847	10.530	374.873	48.744	574.494	10.217	48.655	209.481	10.341	48.902	9.869	9.829	48.848
5567	55.66000	1906.266	1912.161	271.303	2006.611	1897.204	252.075	1965.374	1958.264	245.984	1979.586	1854.513	274.539	1973.521	1923.503	292.304	10.476	374.851	48.722	574.472	10.206	48.623	209.426	10.313	48.823	9.869	9.838	48.812
5568	55.67000	1910.391	1914.318	270.892	2010.395	1899.074	251.185	1969.251	1959.998	244.685	1983.581	1856.739	274.526	1977.453	1926.053	291.358	10.498	374.882	48.720	574.427	10.193	48.609	209.430	10.324	48.842	9.864	9.861	48.798
5569	55.68000	1914.680	1916.068	270.317	2014.520	1900.709	249.393	1973.310	1961.726	243.101	1987.809	1858.456	273.051	1982.239	1927.823	289.912	10.484	374.930	48.725	574.474	10.234	48.677	209.450	10.360	48.894	9.860	9.866	48.844
5570	55.69000	1918.480	1918.203	268.491	2018.540	1902.800	247.830	1977.082	1963.559	240.778	1991.711	1860.793	271.913	1985.991	1930.321	288.033	10.567	374.913	48.781	574.569	10.255	48.747	209.467	10.334	48.889	9.860	9.899	48.845
5571	55.70000	1922.761	1920.125	266.487	2022.543	1904.585	245.124	1981.138	1965.489	238.201	1995.860	1862.779	269.578	1990.480	1932.277	285.381	10.529	374.957	48.832	574.603	10.223	48.749	209.499	10.374	48.939	9.891	9.909	48.857
5572	55.71000	1926.755	1922.371	263.848	2026.431	1906.596	242.074	1985.145	1967.363	235.008	1999.911	1864.908	266.991	1994.570	1934.568	282.384	10.537	374.920	48.783	574.549	10.272	48.740	209.487	10.361	48.919	9.914	9.887	48.886
5573	55.72000	1930.881	1924.771	260.600	2030.324	1908.695	238.291	1989.115	1969.552	231.192	2004.026	1867.264	263.844	1998.793	1937.007	278.692	10.507	374.893	48.705	574.483	10.176	48.666	209.430	10.311	48.851	9.859	9.798	48.799
5574	55.73000	1934.733	1926.683	257.058	2034.501	1910.664	235.012	1992.976	1971.528	227.798	2008.114	1869.101	260.013	2002.730	1938.771	275.166	10.487	374.839	48.684	574.466	10.197	48.645	209.410	10.279	48.853	9.893	9.838	48.787
5575	55.74000	1938.383	1928.674	253.647	2038.194	1912.705	231.956	1996.729	1973.552	224.512	2011.650	1871.239	257.121	2006.218	1940.995	271.905	10.517	374.847	48.675	574.453	10.204	48.628	209.450	10.350	48.836	9.865	9.854	48.785
5576	55.75000	1941.732	1929.876	251.239	2041.711	1914.251	230.070	2000.270	1975.145	223.460	2014.840	1872.238	254.163	2009.342	1941.799	270.242	10.488	374.945	48.752	574.495	10.214	48.608	209.452	10.332	48.832	9.866	9.828	48.792
5577	55.76000	1944.286	1931.057	249.130	2044.731	1915.753	229.456	2003.240	1976.634	222.440	2017.739	1873.625	252.920	2011.714	1943.030	269.273	10.530	374.911	48.776	574.521	10.256	48.701	209.504	10.363	48.919	9.882	9.928	48.898
5578	55.77000	1947.074	1931.427	247.402	2047.780	1916.748	228.771	2006.162	1977.808	222.467	2020.296	1874.031	250.931	2014.121	1942.827	268.920	10.522	374.934	48.794	574.527	10.238	48.713	209.437	10.348	48.943	9.878	9.888	48.815
5579	55.78000	1949.674	1932.714	245.165	2050.691	1918.010	228.354	2009.218	1979.129	221.878	2023.061	1875.211	249.652	2016.448	1944.095	268.152	10.506	374.937	48.831	574.506	10.231	48.711	209.478	10.365	48.903	9.892	9.838	48.808
5580	55.79000	1952.250	1932.807	242.069	2053.601	1918.913	226.839	2012.210	1980.207	221.519	2025.578	1875.339	246.061	2018.594	1943.544	266.777	10.498	374.867	48.745	574.523	10.225	48.717	209.453	10.361	48.866	9.839	9.846	48.828
5581	55.80000	1954.898	1933.681	238.579	2056.609	1920.107	225.310	2015.188	1981.383	219.976	2028.190	1876.172	243.160	2020.600	1944.200	264.842	10.487	374.834	48.654	574.469	10.208	48.618	209.443	10.325	48.816	9.879	9.856	48.810
5582	55.81000	1957.683	1934.346	234.576	2059.553	1921.165	222.576	2018.177	1982.548	218.052	2031.008	1876.763	238.983	2022.927	1944.102	262.072	10.470	374.890	48.703	574.482	10.201	48.632	209.452	10.308	48.841	9.881	9.830	48.791
5583	55.82000	1960.283	1934.970	229.816	2062.630	1922.325	219.913	2021.001	1983.633	215.677	2033.554	1877.504	234.737	2024.785	1944.340	258.847	10.527	374.919	48.721	574.518	10.229	48.660	209.471	10.315	48.823	9.894	9.854	48.794
5584	55.83000	1962.980	1935.870	224.656	2065.396	1923.571	216.466	2023.850	1984.859	212.445	2036.223	1878.463	229.952	2027.016	1944.875	255.071	10.535	374.914	48.796	574.524	10.240	48.764	209.480	10.336	48.922	9.887	9.866	48.873
5585	55.84000	1965.921	1936.475	219.694	2068.451	1924.582	212.367	2026.838	1985.877	209.437	2039.204	1878.968	224.240	2029.416	1944.597	251.149	10.528	374.920	48.797	574.535	10.233	48.711	209.516	10.365	48.895	9.892	9.827	48.865
5586	55.85000	1969.181	1937.899	216.126	2071.682	1926.001	209.112	2030.166	1987.356	206.438	2042.437	1880.474	220.812	2032.439	1946.065	247.827	10.505	374.890	48.807	574.541	10.224	48.700	209.474	10.316	48.891	9.882	9.897	48.859
5587	55.86000	1973.185	1938.939	214.082	2075.484	1927.551	206.010	2033.893	1988.829	204.738	2046.675	1881.599	217.071	2036.939	1946.852	245.470	10.539	374.923	48.766	574.519	10.238	48.696	209.450	10.332	48.875	9.889	9.863	48.797
5588	55.87000	1976.589	1941.075	212.528	2079.421	1929.725	205.394	2037.479	1990.910	203.417	2050.150	1883.829	216.351	2040.046	1949.037	244.311	10.466	374.871	48.733	574.520	10.225	48.679	209.442	10.331	48.821	9.866	9.861	48.819
5589	55.88000	1981.381	1943.155	214.284	2083.787	1931.941	203.915	2041.725	1993.215	202.974	2055.114	1886.182	216.154	2045.840	1951.519	244.033	10.502	374.875	48.716	574.507	10.236	48.656	209.458	10.317	48.880	9.849	9.832	48.825
5590	55.89000	1985.651	1945.937	216.032	2087.797	1934.467	203.575	2045.773	1995.526	202.220	2059.547	1888.998	217.590	2050.755	1954.972	243.987	10.485	374.866	48.736	574.522	10.220	48.655	209.460	10.339	48.862	9.902	9.885	48.831
5591	55.90000	1989.705	1947.861	217.622	2091.756	1936.591	203.933	2049.474	1997.650	202.981	2063.567	1891.081	218.325	2055.121	1957.024	244.796	10.531	374.922	48.748	574.516	10.221	48.695	209.453	10.326	48.895	9.903	9.850	48.841
5592	55.91000	1993.209	1950.466	220.442	2095.208	1938.877	205.713	2052.833	1999.901	204.237	2067.354	1893.608	221.455	2059.201	1960.119	246.668	10.523	374.897	48.762	574.555	10.278	48.736	209.479	10.333	48.874	9.910	9.837	48.837
5593	55.92000	1996.177	1952.609	223.841	2097.939	1941.012	208.061	2055.511	2001.848	206.517	2070.550	1895.763	224.323	2062.553	1962.536	249.398	10.510	374.912	48.755	574.501	10.224	48.686	209.484	10.341	48.862	9.879	9.872	48.863
5594	55.93000	1999.025	1954.406	227.309	2100.736	1943.004	210.925	2058.112	2003.733	209.028	2073.353	1897.958	227.797	2065.323	1964.742	252.195	10.505	374.939	48.748	574.529	10.222	48.660	209.469	10.371	48.909	9.903	9.895	48.828
5595	55.94000	2001.354	1956.003	229.878	2103.163	1944.851	213.957	2060.460	2005.383	212.152	2075.707	1899.574	230.596	2067.398	1966.372	255.121	10.488	374.919	48.756	574.491	10.262	48.655	209.429	10.340	48.885	9.855	9.858	48.792
5596	55.95000	2004.132	1957.922	232.388	2105.594	1946.796	215.930	2063.034	2007.300	214.172	2078.601	1901.622	233.181	2070.372	1968.532	257.343	10.491	374.878	48.729	574.482	10.247	48.660	209.461	10.343	48.842	9.902	9.878	48.834
5597	55.96000	2006.580	1959.465	233.958	2108.134	1948.615	217.936	2065.351	2009.079	216.065	2080.936	1903.370	234.898	2072.438	1970.081	259.147	10.517	374.846	48.698	574.473	10.173	48.620	209.444	10.343	48.845	9.890	9.878	48.840
5598	55.97000	2009.033	1961.240	235.101	2110.691	1950.442	219.273	2067.837	2010.863	217.102	2083.712	1905.204	236.370	2074.997	1972.030	260.324	10.527	374.887	48.754	574.529	10.241	48.690	209.473	10.303	48.913	9.908	9.883	48.803
5599	55.98000	2011.660	1962.817	235.863	2113.324	1952.313	219.837	2070.295	2012.630	217.807	2086.397	1906.913	236.743	2077.615	1973.700	261.055	10.557	374.902	48.776	574.549	10.228	48.704	209.484	10.306	48.916	9.916	9.843	48.830
5600	55.99000	2013.952	1964.575	235.671	2115.675	1954.167	220.290	2072.666	2014.398	217.871	2088.703	1908.872	237.297	2079.716	1975.836	261.194	10.557	374.921	48.814	574.562	10.234	48.726	209.487	10.354	48.905	9.879	9.860	48.823
5601	56.00000	2016.650	1966.074	235.576	2118.561	1955.982	219.756	2075.191	2016.150	217.451	2091.599	1910.512	236.550	2082.633	1977.387	260.657	10.522	374.891	48.783	574.526	10.223	48.674	209.455	10.333	48.898	9.854	9.848	48.851
5602	56.01000	2018.881	1967.891	234.119	2120.880	1957.970	219.125	2077.510	2018.004	216.362	2093.969	1912.553	236.118	2084.337	1979.453	259.664	10.486	374.899	48.714	574.481	10.205	48.646	209.427	10.334	48.836	9.856	9.878	48.820
5603	56.02000	2021.740	1969.454	232.904	2123.591	1959.789	217.168	2080.171	2019.750	214.908	2096.876	1914.286	234.247	2087.430	1981.063	258.086	10.494	374.878	48.752	574.506	10.242	48.669	209.402	10.305	48.853	9.860	9.881	48.828
5604	56.03000	2024.008	1971.428	230.325	2125.993	1961.662	215.460	2082.569	2021.645	212.907	2099.308	1916.232	232.482	2089.545	1983.060	256.293	10.516	374.868	48.740	574.489	10.231	48.649	209.440	10.303	48.853	9.875	9.834	48.804
5605	56.04000	2026.783	1973.134	227.992	2128.708	1963.548	212.953	2085.127	2023.451	210.505	2102.101	1918.121	229.873	2092.331	1984.801	253.749	10.502	374.873	48.765	574.541	10.263	48.711	209.480	10.310	48.913	9.856	9.859	48.818
5606	56.05000	2029.215	1974.608	224.844	2131.247	1965.335	210.261	2087.535	2025.189	207.994	2104.527	1919.760	226.935	2094.442	1986.324	250.967	10.546	374.936	48.796	574.548	10.223	48.689	209.473	10.319	48.899	9.874	9.872	48.838
5607	56.06000	2031.409	1976.020	221.855	2133.709	1966.861	208.016	2089.775	2026.688	205.700	2106.918	1921.147	223.913	2096.579	1987.555	248.472	10.515	374.928	48.790	574.575	10.277	48.755	209.523	10.348	48.888	9.900	9.879	48.844
5608	56.07000	2033.438	1976.794	219.062	2135.635	1968.101	205.396	2091.810	2027.799	203.687	2108.992	1922.004	220.741	2098.303	1988.107	246.029	10.531	374.906	48.745	574.527	10.202	48.660	209.454	10.333	48.897	9.868	9.876	48.839
5609	56.08000	2034.900	1977.346	216.418	2137.328	1969.016	204.124	2093.492	2028.742	202.708	2110.628	1922.772	218.505	2099.473	1988.596	244.616	10.487	374.892	48.689	574.478	10.229	48.627	209.455	10.358	48.875	9.874	9.852	48.808
5610	56.09000	2037.110	1977.967	215.586	2139.463	1970.128	202.980	2095.276	2029.708	201.990	2112.802	1923.692	217.013	2101.501	1988.977	243.544	10.519	374.885	48.731	574.466	10.220	48.624	209.422	10.312	48.900	9.843	9.850	48.819
5611	56.10000	2038.730	1978.819	214.764	2141.251	1971.308	202.962	2097.139	2030.704	202.160	2114.731	1924.551	216.186	2102.951	1989.780	243.473	10.499	374.902	48.732	574.467	10.196	48.664	209.429	10.331	48.897	9.869	9.833	48.809
5612	56.11000	2040.715	1979.888	214.795	2143.312	1972.679	203.439	2098.989	2032.087	202.659	2116.581	1925.938	216.441	2104.822	1991.088	243.938	10.501	374.885	48.754	574.510	10.245	48.695	209.509	10.320	48.903	9.879	9.901	48.851
5613	56.12000	2042.504	1981.390	215.823	2145.183	1974.220	204.322	2100.695	2033.541	203.127	2118.453	1927.550	217.846	2106.664	1992.911	244.682	10.527	374.892	48.779	574.518	10.222	48.685	209.503	10.349	48.914	9.893	9.844	48.832
5614	56.13000	2044.688	1983.143	217.501	2146.957	1975.804	204.675	2102.655	2035.138	203.579	2120.873	1929.359	219.287	2109.177	1994.844	245.324	10.505	374.884	48.734	574.520	10.232	48.672	209.519	10.312	48.922	9.896	9.877	48.857
5615	56.14000	2046.544	1984.408	218.314	2148.823	1977.233	205.400	2104.417	2036.362	204.104	2122.662	1930.643	220.138	2110.906	1996.246	246.028	10.506	374.888	48.787	574.487	10.278	48.670	209.456	10.317	48.895	9.851	9.854	48.842
5616	56.15000	2048.490	1985.872	219.656	2150.754	1978.565	206.293	2106.212	2037.722	204.321	2124.667	1932.207	221.726	2113.109	1998.332	246.795	10.502	374.853	48.764	574.471	10.198	48.630	209.417	10.311	48.864	9.864	9.825	48.814
5617	56.16000	2050.173	1986.620	220.550	2152.515	1979.378	206.831	2107.902	2038.546	205.384	2126.681	1932.912	222.091	2115.092	1998.839	247.668	10.487	374.854	48.738	574.488	10.212	48.654	209.415	10.325	48.861	9.850	9.851	48.811
5618	56.17000	2051.702	1987.423	221.756	2154.049	1980.354	207.882	2109.210	2039.385	206.005	2127.965	1934.105	223.826	2116.562	2000.059	248.594	10.507	374.862	48.756	574.515	10.223	48.658	209.441	10.316	48.892	9.891	9.863	48.849
5619	56.18000	2053.137	1987.843	222.516	2155.401	1980.921	208.230	2110.466	2039.968	207.032	2129.599	1934.448	223.772	2118.130	2000.222	249.327	10.536	374.898	48.761	574.531	10.238	48.661	209.478	10.342	48.890	9.870	9.836	48.831
5620	56.19000	2054.243	1988.415	222.805	2156.611	1981.579	208.756	2111.708	2040.542	207.346	2130.846	1935.025	224.302	2119.154	2000.904	249.696	10.516	374.883	48.751	574.551	10.235	48.730	209.476	10.355	48.887	9.916	9.846	48.848
5621	56.20000	2055.725	1988.824	222.710	2158.046	1982.194	208.462	2112.946	2041.197	207.420	2132.216	1935.595	223.656	2120.731	2001.401	249.518	10.525	374.934	48.753	574.512	10.262	48.694	209.490	10.336	48.915	9.902	9.856	48.845
5622	56.21000	2056.846	1989.152	221.845	2159.202	1982.737	207.665	2114.217	2041.629	206.827	2133.664	1935.970	222.665	2121.843	2001.691	248.806	10.494	374.925	48.776	574.513	10.260	48.670	209.459	10.333	48.858	9.856	9.859	48.840
5623	56.22000	2057.872	1989.715	220.420	2160.314	1983.429	206.581	2115.311	2042.245	205.839	2134.698	1936.647	221.519	2122.768	2002.249	247.653	10.485	374.874	48.720	574.501	10.231	48.673	209.449	10.305	48.877	9.853	9.840	48.801
5624	56.23000	2058.967	1989.881	219.080	2161.349	1983.934	205.428	2116.270	2042.660	204.901	2135.713	1936.924	219.960	2123.786	2002.394	246.584	10.513	374.888	48.763	574.493	10.198	48.657	209.447	10.333	48.868	9.869	9.845	48.854
5625	56.24000	2059.442	1990.922	217.499	2162.019	1984.634	204.804	2116.768	2043.378	203.509	2136.288	1937.813	219.401	2123.787	2003.322	245.316	10.500	374.863	48.760	574.525	10.224	48.688	209.481	10.322	48.925	9.888	9.854	48.811
5626	56.25000	2060.119	1991.322	217.196	2162.766	1985.424	204.348	2117.439	2044.107	203.043	2137.090	1938.478	218.694	2124.573	2003.902	244.891	10.517	374.857	48.736	574.514	10.246	48.704	209.461	10.260	48.880	9.881	9.849	48.857
5627	56.26000	2060.570	1992.119	216.672	2163.205	1986.264	204.557	2117.992	2045.032	203.093	2137.360	1939.357	218.859	2124.641	2004.849	244.899	10.527	374.907	48.712	574.534	10.263	48.696	209.488	10.337	48.875	9.883	9.869	48.832
5628	56.27000	2061.132	1992.860	216.851	2163.817	1986.912	205.023	2118.566	2045.616	203.348	2137.973	1940.069	219.365	2125.278	2005.575	245.320	10.519	374.928	48.700	574.541	10.202	48.681	209.488	10.329	48.906	9.892	9.840	48.864
5629	56.28000	2061.715	1993.387	217.041	2164.350	1987.445	205.291	2119.193	2046.100	203.708	2138.781	1940.563	219.661	2125.879	2005.953	245.618	10.500	374.911	48.741	574.495	10.198	48.671	209.465	10.288	48.838	9.905	9.871	48.831
5630	56.29000	2062.291	1993.990	217.526	2165.112	1988.006	205.856	2119.698	2046.672	203.808	2139.285	1941.249	220.426	2126.513	2006.896	245.954	10.491	374.887	48.731	574.483	10.216	48.655	209.457	10.332	48.885	9.865	9.868	48.860
5631	56.30000	2063.272	1994.093	218.039	2165.830	1988.374	205.246	2120.404	2046.969	204.002	2140.345	1941.412	219.729	2127.796	2006.844	245.941	10.471	374.924	48.765	574.472	10.230	48.671	209.444	10.333	48.888	9.827	9.858	48.881
5632	56.31000	2063.406	1994.538	217.756	2166.132	1988.851	205.356	2120.682	2047.417	203.960	2140.626	1941.911	219.831	2127.760	2007.247	245.916	10.497	374.917	48.767	574.494	10.209	48.695	209.417	10.336	48.868	9.832	9.835	48.849
5633	56.32000	2063.971	1994.910	218.299	2166.513	1989.396	205.027	2120.947	2047.854	203.932	2141.135	1942.439	219.885	2128.411	2007.854	245.862	10.489	374.884	48.733	574.497	10.210	48.670	209.436	10.325	48.886	9.865	9.881	48.858
5634	56.33000	2063.760	1995.177	218.046	2166.325	1989.792	205.110	2120.714	2048.175	204.125	2140.990	1942.701	219.523	2128.088	2007.985	245.834	10.526	374.886	48.727	574.515	10.259	48.673	209.461	10.336	48.827	9.917	9.837	48.819
5635	56.34000	2063.703	1995.577	218.066	2166.227	1990.277	205.007	2120.555	2048.702	203.972	2140.938	1943.221	219.668	2128.086	2008.624	245.886	10.506	374.881	48.725	574.517	10.218	48.653	209.489	10.354	48.892	9.889	9.867	48.820
5636	56.35000	2063.455	1995.787	217.665	2165.993	1990.721	204.985	2120.311	2048.985	203.733	2140.734	1943.526	219.465	2127.695	2008.924	245.629	10.482	374.881	48.713	574.482	10.255	48.637	209.468	10.331	48.874	9.881	9.873	48.814
5637	56.36000	2063.354	1996.187	217.615	2165.968	1991.044	205.008	2120.180	2049.285	203.512	2140.700	1943.954	219.559	2127.549	2009.329	245.505	10.505	374.903	48.732	574.490	10.204	48.686	209.452	10.345	48.899	9.868	9.861	48.828
