NO_OF_FRAMES	5019
NO_OF_CAMERAS	12
NO_OF_BODIES	2
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-03-02, 12:21:16.174	703881.88170780
DATA_INCLUDED	6D
BODY_NAMES	Drone	Origin
BODY_FILTERS	No filter	No filter
TRANSLATION_ORIGIN	Global	Global	
ROTATION_ORIGIN	Global	Global	
Frame	Time	Drone X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		Origin X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
3920	39.19000	-325.57721	-1286.44932	1761.89367	5.42184	-1.74840	-17.27472	0.86671	0.95445	-0.29838	0.00095	0.29682	0.94976	0.09925	-0.03051	-0.09444	0.99506		201.13008	101.40425	48.89948	0.01759	0.01233	0.02888	0.04935	1.00000	0.00050	-0.00022	-0.00050	1.00000	0.00031	0.00022	-0.00031	1.00000	
3921	39.20000	-340.93437	-1302.75342	1760.47061	5.51500	-1.48225	-17.16116	0.87695	0.95516	-0.29607	-0.00376	0.29496	0.95032	0.09942	-0.02587	-0.09607	0.99504		201.09565	101.36960	48.88145	0.01180	0.01694	0.02266	0.05155	1.00000	0.00040	-0.00030	-0.00040	1.00000	0.00021	0.00030	-0.00021	1.00000	
3922	39.21000	-356.23744	-1318.91548	1759.14602	5.32898	-1.62492	-17.19559	0.87915	0.95492	-0.29687	-0.00049	0.29552	0.95039	0.09707	-0.02836	-0.09284	0.99528		201.11867	101.37436	48.87538	0.00549	0.01498	0.02569	0.05960	1.00000	0.00045	-0.00026	-0.00045	1.00000	0.00010	0.00026	-0.00010	1.00000	
3923	39.22000	-371.59442	-1335.19151	1757.81426	5.12087	-1.68219	-17.11243	0.87273	0.95532	-0.29558	0.00168	0.29412	0.95114	0.09391	-0.02936	-0.08922	0.99558		201.14010	101.39321	48.88768	0.01054	0.01229	0.02575	0.05994	1.00000	0.00045	-0.00021	-0.00045	1.00000	0.00018	0.00021	-0.00018	1.00000	
3924	39.23000	-386.82821	-1351.52426	1756.53815	5.04714	-1.49787	-17.11756	0.91214	0.95538	-0.29539	-0.00101	0.29423	0.95132	0.09174	-0.02614	-0.08795	0.99578		201.14954	101.41658	48.92207	0.01037	0.00857	0.02853	0.04588	1.00000	0.00050	-0.00015	-0.00050	1.00000	0.00018	0.00015	-0.00018	1.00000	
3925	39.24000	-402.09516	-1367.83628	1755.20101	4.98601	-1.14706	-17.16362	0.92118	0.95527	-0.29565	-0.00659	0.29504	0.95134	0.08893	-0.02002	-0.08690	0.99602		201.12674	101.40880	48.92378	0.01565	0.01490	0.02664	0.05626	1.00000	0.00046	-0.00026	-0.00046	1.00000	0.00027	0.00026	-0.00027	1.00000	
3926	39.25000	-417.38121	-1384.21686	1753.77938	4.75204	-1.12628	-17.20837	0.89544	0.95505	-0.29639	-0.00580	0.29579	0.95147	0.08493	-0.01966	-0.08283	0.99637		201.13126	101.41413	48.92768	0.01452	0.01087	0.02701	0.05361	1.00000	0.00047	-0.00019	-0.00047	1.00000	0.00025	0.00019	-0.00025	1.00000	
3927	39.26000	-432.93962	-1400.68641	1752.41125	4.95498	-1.01377	-16.86560	0.90369	0.95684	-0.29051	-0.00819	0.29008	0.95297	0.08777	-0.01769	-0.08636	0.99611		201.09857	101.40892	48.90056	0.01098	0.01863	0.02630	0.04823	1.00000	0.00046	-0.00032	-0.00046	1.00000	0.00019	0.00033	-0.00019	1.00000	
3928	39.27000	-448.20995	-1417.09758	1750.94873	4.66976	-0.95624	-16.92176	1.03954	0.95657	-0.29140	-0.00778	0.29103	0.95313	0.08273	-0.01669	-0.08140	0.99654		201.10473	101.36277	48.88530	0.01338	0.00985	0.02657	0.06694	1.00000	0.00046	-0.00017	-0.00046	1.00000	0.00023	0.00017	-0.00023	1.00000	
3929	39.28000	-463.70061	-1433.30406	1749.76909	4.16012	-1.26585	-17.03211	0.91588	0.95591	-0.29367	-0.00018	0.29284	0.95315	0.07582	-0.02209	-0.07253	0.99712		201.12586	101.41003	48.88623	0.00701	0.01312	0.02696	0.05634	1.00000	0.00047	-0.00023	-0.00047	1.00000	0.00012	0.00023	-0.00012	1.00000	
3930	39.29000	-478.86420	-1449.92853	1748.12749	4.36186	-0.85052	-17.07650	1.02330	0.95581	-0.29388	-0.00819	0.29362	0.95281	0.07705	-0.01484	-0.07605	0.99699		201.14367	101.39155	48.91032	0.02076	0.00947	0.02535	0.05206	1.00000	0.00044	-0.00017	-0.00044	1.00000	0.00036	0.00017	-0.00036	1.00000	
3931	39.30000	-494.17309	-1466.36036	1747.00788	4.19014	-0.77769	-16.99101	1.01540	0.95626	-0.29239	-0.00841	0.29219	0.95350	0.07383	-0.01357	-0.07306	0.99724		201.16352	101.42836	48.92765	0.01486	0.00932	0.02480	0.05551	1.00000	0.00043	-0.00016	-0.00043	1.00000	0.00026	0.00016	-0.00026	1.00000	
3932	39.31000	-509.35653	-1482.91741	1745.32505	4.26706	-0.64571	-17.04455	1.04426	0.95602	-0.29310	-0.01106	0.29310	0.95318	0.07443	-0.01127	-0.07440	0.99716		201.16075	101.43846	48.95167	0.02064	0.01017	0.02622	0.04050	1.00000	0.00046	-0.00018	-0.00046	1.00000	0.00036	0.00018	-0.00036	1.00000	
3933	39.32000	-524.80550	-1499.39794	1743.75012	4.10028	-0.42013	-16.98257	1.08305	0.95637	-0.29183	-0.01389	0.29207	0.95379	0.07052	-0.00733	-0.07150	0.99741		201.13251	101.40189	48.92230	0.01309	0.01513	0.02550	0.05630	1.00000	0.00045	-0.00026	-0.00045	1.00000	0.00023	0.00026	-0.00023	1.00000	
3934	39.33000	-540.27656	-1515.89501	1742.12205	4.02365	-0.56381	-16.89854	1.18561	0.95677	-0.29062	-0.01100	0.29066	0.95426	0.06999	-0.00984	-0.07016	0.99749		201.11508	101.40626	48.90321	0.00493	0.01692	0.02401	0.06107	1.00000	0.00042	-0.00030	-0.00042	1.00000	0.00009	0.00030	-0.00009	1.00000	
3935	39.34000	-555.68323	-1532.37830	1740.64864	3.80573	-0.32839	-16.79478	1.19416	0.95733	-0.28867	-0.01370	0.28894	0.95512	0.06519	-0.00573	-0.06637	0.99778		201.10298	101.36885	48.87619	0.00535	0.01229	0.02601	0.04703	1.00000	0.00045	-0.00021	-0.00045	1.00000	0.00009	0.00021	-0.00009	1.00000	
3936	39.35000	-570.90069	-1548.92842	1739.16843	3.84719	-0.30163	-16.88258	1.16507	0.95689	-0.29009	-0.01446	0.29041	0.95464	0.06573	-0.00526	-0.06709	0.99773		201.13629	101.38644	48.90502	0.01867	0.00965	0.02881	0.04907	1.00000	0.00050	-0.00017	-0.00050	1.00000	0.00033	0.00017	-0.00033	1.00000	
3937	39.36000	-586.17356	-1565.46255	1737.82565	3.76704	-0.14762	-16.85144	1.23826	0.95706	-0.28943	-0.01659	0.28989	0.95494	0.06362	-0.00258	-0.06570	0.99784		201.14101	101.40417	48.92996	0.01918	0.01174	0.02653	0.06181	1.00000	0.00046	-0.00020	-0.00046	1.00000	0.00033	0.00020	-0.00033	1.00000	
3938	39.37000	-601.45061	-1581.98104	1736.32647	3.83368	-0.18992	-16.85345	1.23299	0.95704	-0.28949	-0.01622	0.28992	0.95484	0.06495	-0.00331	-0.06686	0.99776		201.16620	101.39849	48.92131	0.01522	0.00958	0.02686	0.04625	1.00000	0.00047	-0.00017	-0.00047	1.00000	0.00027	0.00017	-0.00027	1.00000	
3939	39.38000	-616.86585	-1598.49616	1734.57630	3.62538	-0.10948	-16.75479	1.36919	0.95755	-0.28782	-0.01640	0.28828	0.95560	0.06110	-0.00191	-0.06323	0.99800		201.14168	101.40963	48.92246	0.01891	0.00927	0.02383	0.04927	1.00000	0.00042	-0.00016	-0.00042	1.00000	0.00033	0.00016	-0.00033	1.00000	
3940	39.39000	-632.28332	-1614.96085	1732.90252	3.42569	0.26701	-16.87185	1.35997	0.95695	-0.28945	-0.02179	0.29023	0.95533	0.05583	0.00466	-0.05975	0.99820		201.12590	101.39890	48.91735	0.01858	0.01368	0.02368	0.04369	1.00000	0.00041	-0.00024	-0.00041	1.00000	0.00032	0.00024	-0.00032	1.00000	
3941	39.40000	-647.40692	-1631.45610	1731.32848	3.37996	-0.02972	-16.81563	1.31286	0.95724	-0.28882	-0.01656	0.28929	0.95557	0.05659	-0.00052	-0.05896	0.99826		201.10111	101.36468	48.88999	0.00786	0.01493	0.02375	0.05873	1.00000	0.00041	-0.00026	-0.00041	1.00000	0.00014	0.00026	-0.00014	1.00000	
3942	39.41000	-662.75213	-1647.98554	1729.71096	3.30797	0.01000	-16.68628	1.40831	0.95789	-0.28664	-0.01674	0.28713	0.95630	0.05522	0.00017	-0.05770	0.99833		201.10267	101.36627	48.88381	0.01622	0.01329	0.02391	0.05744	1.00000	0.00042	-0.00023	-0.00042	1.00000	0.00028	0.00023	-0.00028	1.00000	
3943	39.42000	-677.92462	-1664.39443	1728.20340	3.24466	0.10917	-16.78085	1.47286	0.95741	-0.28815	-0.01816	0.28871	0.95591	0.05364	0.00191	-0.05660	0.99840		201.10610	101.36051	48.89597	0.02187	0.00778	0.02459	0.05552	1.00000	0.00043	-0.00014	-0.00043	1.00000	0.00038	0.00014	-0.00038	1.00000	
3944	39.43000	-693.17035	-1680.77992	1726.65561	3.09139	0.28117	-16.68007	1.57101	0.95791	-0.28636	-0.02017	0.28702	0.95660	0.05025	0.00491	-0.05393	0.99853		201.13221	101.38741	48.91417	0.01190	0.00579	0.02349	0.05057	1.00000	0.00041	-0.00010	-0.00041	1.00000	0.00021	0.00010	-0.00021	1.00000	
3945	39.44000	-708.22655	-1697.42776	1723.67232	4.37665	-2.07495	-17.37604	1.45002	0.95374	-0.30041	0.01166	0.29845	0.95076	0.08361	-0.03621	-0.07626	0.99643		201.15297	101.38486	48.90347	0.01203	0.01652	0.02322	0.05453	1.00000	0.00041	-0.00029	-0.00041	1.00000	0.00021	0.00029	-0.00021	1.00000	
3946	39.45000	-723.39490	-1713.74855	1721.93564	4.00760	-1.84790	-17.41566	1.40512	0.95366	-0.30072	0.00978	0.29915	0.95115	0.07631	-0.03225	-0.06985	0.99704		201.15838	101.39425	48.90493	0.01569	0.01064	0.02425	0.04250	1.00000	0.00042	-0.00019	-0.00042	1.00000	0.00027	0.00019	-0.00027	1.00000	
3947	39.46000	-738.49132	-1730.13425	1720.24486	4.01690	-1.58702	-17.54648	1.44281	0.95311	-0.30259	0.00522	0.30136	0.95055	0.07512	-0.02770	-0.07002	0.99716		201.13164	101.38910	48.90005	0.01796	0.00904	0.01938	0.04264	1.00000	0.00034	-0.00016	-0.00034	1.00000	0.00031	0.00016	-0.00031	1.00000	
3948	39.47000	-752.56267	-1745.54908	1720.28369	1.34570	-0.53695	-16.55099	1.44505	0.95852	-0.28500	0.00229	0.28486	0.95824	0.02518	-0.00937	-0.02348	0.99968		201.14167	101.38082	48.90997	0.01881	0.01067	0.02182	0.05062	1.00000	0.00038	-0.00019	-0.00038	1.00000	0.00033	0.00019	-0.00033	1.00000	
3949	39.48000	-767.90634	-1761.85099	1718.16019	1.64022	-0.62808	-16.70197	1.40477	0.95776	-0.28758	0.00227	0.28738	0.95733	0.03056	-0.01096	-0.02862	0.99953		201.11134	101.38410	48.92649	0.01474	0.00947	0.02091	0.04871	1.00000	0.00036	-0.00017	-0.00036	1.00000	0.00026	0.00017	-0.00026	1.00000	
3950	39.49000	-782.80387	-1777.85769	1716.81191	0.73055	-0.47299	-16.53853	1.49666	0.95860	-0.28474	0.00428	0.28465	0.95852	0.01457	-0.00826	-0.01275	0.99988		201.14476	101.35380	48.91893	0.01044	0.01074	0.02835	0.05515	1.00000	0.00049	-0.00019	-0.00049	1.00000	0.00018	0.00019	-0.00018	1.00000	
3951	39.50000	-797.78102	-1793.76945	1714.68049	0.83651	-0.34366	-16.67566	1.29566	0.95793	-0.28701	0.00156	0.28695	0.95782	0.01571	-0.00600	-0.01460	0.99988		201.13104	101.37561	48.90400	0.01938	0.01176	0.02562	0.03927	1.00000	0.00045	-0.00021	-0.00045	1.00000	0.00034	0.00021	-0.00034	1.00000	
3952	39.51000	-813.34509	-1809.51127	1713.39379	0.95078	-0.55242	-16.50411	1.68622	0.95875	-0.28420	0.00453	0.28407	0.95862	0.01865	-0.00964	-0.01659	0.99982		201.15339	101.37456	48.87871	0.01006	0.01101	0.02719	0.04308	1.00000	0.00047	-0.00019	-0.00047	1.00000	0.00018	0.00019	-0.00018	1.00000	
3953	39.52000	-827.35975	-1825.35068	1711.17039	0.34020	-0.02145	-17.01011	1.42882	0.95625	-0.29254	-0.00138	0.29254	0.95624	0.00579	-0.00037	-0.00594	0.99998		201.14630	101.38320	48.85381	0.02497	0.00900	0.02524	0.04812	1.00000	0.00044	-0.00016	-0.00044	1.00000	0.00044	0.00016	-0.00044	1.00000	
3954	39.53000	-842.27178	-1841.17014	1709.34151	0.12615	0.23117	-17.08407	1.37861	0.95587	-0.29377	-0.00450	0.29377	0.95587	0.00092	0.00403	-0.00220	0.99999		201.15143	101.39109	48.85490	0.00668	0.01740	0.02269	0.05836	1.00000	0.00040	-0.00030	-0.00040	1.00000	0.00012	0.00030	-0.00012	1.00000	
3955	39.54000	-857.03719	-1857.02135	1707.58359	-0.23979	0.68117	-17.09710	1.33813	0.95574	-0.29404	-0.01013	0.29397	0.95578	-0.00750	0.01189	0.00418	0.99992		201.13465	101.36149	48.85779	0.01053	0.01349	0.02548	0.04816	1.00000	0.00044	-0.00024	-0.00044	1.00000	0.00018	0.00024	-0.00018	1.00000	
3956	39.55000	-871.91582	-1872.73955	1706.16646	-0.90510	0.69895	-17.19176	1.30302	0.95525	-0.29572	-0.00698	0.29555	0.95514	-0.01870	0.01220	0.01580	0.99980		201.13542	101.39872	48.92241	0.02840	0.01021	0.02004	0.05231	1.00000	0.00035	-0.00018	-0.00035	1.00000	0.00050	0.00018	-0.00050	1.00000	
3957	39.56000	-886.21214	-1888.09750	1704.64661	-1.82957	0.89216	-16.91647	1.43756	0.95661	-0.29130	-0.00560	0.29094	0.95610	-0.03507	0.01557	0.03192	0.99937		201.12676	101.39385	48.92848	0.01874	0.01483	0.02847	0.05023	1.00000	0.00050	-0.00026	-0.00050	1.00000	0.00033	0.00026	-0.00033	1.00000	
3958	39.57000	-901.17320	-1903.67850	1702.88286	-2.85027	1.32234	-17.05718	1.46469	0.95576	-0.29406	-0.00745	0.29325	0.95449	-0.05430	0.02308	0.04971	0.99850		201.16019	101.39787	48.90245	0.01855	0.01196	0.02768	0.03076	1.00000	0.00048	-0.00021	-0.00048	1.00000	0.00032	0.00021	-0.00032	1.00000	
3959	39.58000	-915.51642	-1919.00980	1700.95529	-2.42636	1.34266	-16.95675	1.44320	0.95626	-0.29234	-0.01005	0.29157	0.95538	-0.04732	0.02343	0.04232	0.99883		201.14557	101.38132	48.89146	0.01624	0.00963	0.02769	0.04647	1.00000	0.00048	-0.00017	-0.00048	1.00000	0.00028	0.00017	-0.00028	1.00000	
3960	39.59000	-930.13412	-1934.43683	1699.38427	-3.26929	1.89275	-17.20549	1.38242	0.95473	-0.29712	-0.01463	0.29564	0.95314	-0.06423	0.03303	0.05700	0.99783		201.13320	101.36807	48.88006	0.00698	0.01066	0.02678	0.05317	1.00000	0.00047	-0.00019	-0.00047	1.00000	0.00012	0.00019	-0.00012	1.00000	
3961	39.60000	-944.72654	-1949.65783	1697.78419	-3.70234	1.79323	-17.07516	1.33620	0.95545	-0.29494	-0.01089	0.29348	0.95333	-0.07090	0.03129	0.06454	0.99742		201.12666	101.36206	48.86565	0.01164	0.01466	0.02522	0.05259	1.00000	0.00044	-0.00026	-0.00044	1.00000	0.00020	0.00026	-0.00020	1.00000	
3962	39.61000	-958.97609	-1964.73381	1695.69421	-4.14310	2.18573	-17.05191	1.42596	0.95534	-0.29511	-0.01518	0.29302	0.95273	-0.08023	0.03814	0.07220	0.99666		201.13589	101.36082	48.89530	0.01375	0.01365	0.02440	0.03883	1.00000	0.00043	-0.00024	-0.00043	1.00000	0.00024	0.00024	-0.00024	1.00000	
3963	39.62000	-973.36150	-1979.77669	1693.82130	-4.49151	2.55640	-17.09324	1.33855	0.95488	-0.29636	-0.01948	0.29364	0.95187	-0.08792	0.04460	0.07823	0.99594		201.12141	101.36154	48.91140	0.02093	0.01413	0.02520	0.04805	1.00000	0.00044	-0.00025	-0.00044	1.00000	0.00037	0.00025	-0.00037	1.00000	
3964	39.63000	-987.53131	-1994.56526	1692.09204	-4.67583	2.53583	-17.21869	1.30837	0.95425	-0.29848	-0.01799	0.29573	0.95094	-0.09092	0.04424	0.08144	0.99570		201.15804	101.39040	48.89005	0.01436	0.00902	0.02595	0.04299	1.00000	0.00045	-0.00016	-0.00045	1.00000	0.00025	0.00016	-0.00025	1.00000	
3965	39.64000	-1001.32267	-2008.98281	1689.56614	-5.04837	3.16527	-17.23093	1.53972	0.95366	-0.29972	-0.02647	0.29577	0.94997	-0.10034	0.05522	0.08786	0.99460		201.13932	101.39784	48.89977	0.01236	0.01645	0.02610	0.04356	1.00000	0.00046	-0.00029	-0.00046	1.00000	0.00022	0.00029	-0.00022	1.00000	
3966	39.65000	-1015.89348	-2023.99185	1688.34698	-5.35642	2.75523	-17.05867	1.34353	0.95490	-0.29636	-0.01837	0.29301	0.95051	-0.10328	0.04807	0.09324	0.99448		201.15360	101.42046	48.89979	0.02223	0.00912	0.02527	0.03872	1.00000	0.00044	-0.00016	-0.00044	1.00000	0.00039	0.00016	-0.00039	1.00000	
3967	39.66000	-1029.88352	-2038.52946	1686.07295	-6.10349	3.54534	-17.26785	1.47867	0.95310	-0.30144	-0.02716	0.29627	0.94756	-0.11978	0.06184	0.10612	0.99243		201.14828	101.41410	48.90711	0.02100	0.00870	0.02084	0.04509	1.00000	0.00036	-0.00015	-0.00036	1.00000	0.00037	0.00015	-0.00037	1.00000	
3968	39.67000	-1044.05619	-2052.71867	1684.61097	-6.15306	3.11567	-17.11434	1.33969	0.95431	-0.29815	-0.02010	0.29384	0.94850	-0.11834	0.05435	0.10703	0.99277		201.14438	101.39168	48.92272	0.00824	0.01638	0.02432	0.05395	1.00000	0.00042	-0.00029	-0.00042	1.00000	0.00014	0.00029	-0.00014	1.00000	
3969	39.68000	-1057.63677	-2066.86291	1682.02180	-6.75316	3.90232	-17.39561	1.37265	0.95205	-0.30453	-0.02934	0.29827	0.94525	-0.13242	0.06806	0.11732	0.99076		201.13294	101.39276	48.88157	0.01479	0.01161	0.02690	0.05632	1.00000	0.00047	-0.00020	-0.00047	1.00000	0.00026	0.00020	-0.00026	1.00000	
3970	39.69000	-1071.35826	-2081.14070	1679.35156	-7.28918	5.07878	-17.58637	1.70159	0.94952	-0.31041	-0.04537	0.30096	0.94217	-0.14748	0.08853	0.12638	0.98802		201.14212	101.36096	48.88769	0.02367	0.00897	0.02717	0.05184	1.00000	0.00047	-0.00016	-0.00047	1.00000	0.00041	0.00016	-0.00041	1.00000	
3971	39.70000	-1085.09533	-2094.98083	1677.99550	-7.55880	4.53982	-17.49377	1.39074	0.95076	-0.30792	-0.03529	0.29966	0.94233	-0.14905	0.07915	0.13113	0.98820		201.15090	101.37859	48.87970	0.01217	0.01162	0.02619	0.04349	1.00000	0.00046	-0.00020	-0.00046	1.00000	0.00021	0.00020	-0.00021	1.00000	
3972	39.71000	-1098.56278	-2108.51986	1675.37667	-8.17042	5.34593	-17.43528	1.60702	0.94991	-0.30922	-0.04540	0.29833	0.94040	-0.16322	0.09317	0.14150	0.98554		201.13739	101.40721	48.89252	0.01795	0.00706	0.02485	0.05371	1.00000	0.00043	-0.00012	-0.00043	1.00000	0.00031	0.00012	-0.00031	1.00000	
3973	39.72000	-1111.75328	-2121.67301	1672.96915	-7.45793	4.58935	-17.16116	1.42872	0.95242	-0.30249	-0.03751	0.29411	0.94433	-0.14743	0.08001	0.12938	0.98836		201.13251	101.40636	48.87076	0.01843	0.00931	0.02464	0.04150	1.00000	0.00043	-0.00016	-0.00043	1.00000	0.00032	0.00016	-0.00032	1.00000	
3974	39.73000	-1125.43426	-2135.46823	1671.35642	-8.87644	5.60929	-17.54474	1.53969	0.94892	-0.31222	-0.04557	0.30001	0.93752	-0.17624	0.09774	0.15357	0.98329		201.14490	101.39104	48.89692	0.01398	0.01340	0.02152	0.04486	1.00000	0.00038	-0.00023	-0.00038	1.00000	0.00024	0.00023	-0.00024	1.00000	
3975	39.74000	-1139.13316	-2148.67261	1669.47218	-9.24382	5.59118	-17.93290	1.28801	0.94689	-0.31879	-0.04203	0.30644	0.93424	-0.18244	0.09743	0.15987	0.98232		201.15134	101.36757	48.91035	0.02080	0.00251	0.02529	0.03468	1.00000	0.00044	-0.00004	-0.00044	1.00000	0.00036	0.00004	-0.00036	1.00000	
3976	39.75000	-1151.77877	-2161.64385	1667.08300	-9.65809	5.89279	-17.59799	1.55665	0.94816	-0.31447	-0.04575	0.30074	0.93448	-0.19052	0.10267	0.16688	0.98062		201.14817	101.39160	48.92048	0.01174	0.01440	0.02755	0.05321	1.00000	0.00048	-0.00025	-0.00048	1.00000	0.00020	0.00025	-0.00020	1.00000	
3977	39.76000	-1164.51322	-2174.32748	1664.24016	-8.66419	5.63711	-16.99961	1.51652	0.95168	-0.30318	-0.04882	0.29095	0.94107	-0.17245	0.09823	0.14991	0.98381		201.13452	101.39493	48.90265	0.01075	0.02244	0.02335	0.04063	1.00000	0.00041	-0.00039	-0.00041	1.00000	0.00019	0.00039	-0.00019	1.00000	
3978	39.77000	-1177.91103	-2186.96205	1661.83282	-9.58221	6.14458	-18.21761	1.49170	0.94442	-0.32519	-0.04821	0.31083	0.93105	-0.19111	0.10704	0.16551	0.98038		201.11707	101.36549	48.87473	0.01305	0.01460	0.02170	0.05777	1.00000	0.00038	-0.00025	-0.00038	1.00000	0.00023	0.00025	-0.00023	1.00000	
3979	39.78000	-1190.35359	-2199.23528	1659.11546	-8.66540	7.08244	-18.21533	1.86598	0.94264	-0.32667	-0.06869	0.31020	0.93324	-0.18122	0.12330	0.14951	0.98104		201.11416	101.36733	48.87796	0.00966	0.01428	0.02408	0.04446	1.00000	0.00042	-0.00025	-0.00042	1.00000	0.00017	0.00025	-0.00017	1.00000	
3980	39.79000	-1203.68484	-2211.55654	1657.38863	-10.04778	6.64625	-18.39201	1.16043	0.94254	-0.32984	-0.05309	0.31340	0.92799	-0.20151	0.11574	0.17330	0.97805		201.13736	101.38518	48.87483	0.01937	0.01284	0.02223	0.03163	1.00000	0.00039	-0.00022	-0.00039	1.00000	0.00034	0.00022	-0.00034	1.00000	
3981	39.80000	-1216.35690	-2223.63691	1655.37407	-9.82451	7.29007	-17.92936	1.41909	0.94375	-0.32393	-0.06643	0.30536	0.93082	-0.20083	0.12689	0.16925	0.97737		201.15144	101.39267	48.90655	0.01388	0.01635	0.02109	0.05232	1.00000	0.00037	-0.00029	-0.00037	1.00000	0.00024	0.00029	-0.00024	1.00000	
3982	39.81000	-1226.62849	-2234.51224	1650.33977	-8.42398	5.65707	-16.36804	2.23364	0.95480	-0.29262	-0.05227	0.28043	0.94505	-0.16804	0.09857	0.14578	0.98439		201.13181	101.37599	48.90168	0.00926	0.01540	0.02319	0.03965	1.00000	0.00040	-0.00027	-0.00040	1.00000	0.00016	0.00027	-0.00016	1.00000	
3983	39.82000	-1238.53400	-2245.73368	1647.07812	-6.00704	6.99156	-14.73569	3.70951	0.95992	-0.26528	-0.09045	0.25247	0.95856	-0.13200	0.12172	0.10387	0.98711		201.13157	101.39198	48.91003	0.01893	0.01497	0.02241	0.05518	1.00000	0.00039	-0.00026	-0.00039	1.00000	0.00033	0.00026	-0.00033	1.00000	
3984	39.83000	-1247.33727	-2252.53958	1645.17351	-2.04127	-1.90306	-11.26430	2.80610	0.98020	-0.19405	0.03951	0.19523	0.98035	-0.02845	-0.03321	0.03560	0.99881		201.11084	101.38565	48.89519	0.01301	0.01561	0.02341	0.04139	1.00000	0.00041	-0.00027	-0.00041	1.00000	0.00023	0.00027	-0.00023	1.00000	
3985	39.84000	-1263.44228	-2265.44130	1643.49172	-3.89155	5.71093	-12.12529	1.53625	0.97284	-0.21617	-0.08281	0.20901	0.97402	-0.08721	0.09951	0.06753	0.99274		201.12635	101.38817	48.87988	0.01688	0.01129	0.02499	0.04786	1.00000	0.00044	-0.00020	-0.00044	1.00000	0.00029	0.00020	-0.00029	1.00000	
3986	39.85000	-1272.52994	-2276.98747	1640.23422	-7.30384	0.38937	-15.33668	2.06479	0.96437	-0.26318	0.02712	0.26448	0.95633	-0.12439	0.00680	0.12713	0.99186		201.12523	101.38592	48.88709	0.01956	0.00958	0.02499	0.04758	1.00000	0.00044	-0.00017	-0.00044	1.00000	0.00034	0.00017	-0.00034	1.00000	
3987	39.86000	-1286.07281	-2288.29439	1637.90281	-7.96438	4.45549	-14.91342	1.44310	0.96340	-0.26528	-0.03868	0.25658	0.95423	-0.15369	0.07768	0.13814	0.98736		201.14609	101.40680	48.88870	0.01579	0.00897	0.02895	0.04886	1.00000	0.00051	-0.00016	-0.00051	1.00000	0.00028	0.00016	-0.00028	1.00000	
3988	39.87000	-1296.38286	-2298.44298	1634.81669	-8.35584	2.31875	-15.38558	1.71393	0.96337	-0.26817	-0.00004	0.26510	0.95237	-0.15073	0.04046	0.14520	0.98857		201.13339	101.40169	48.91677	0.00702	0.01115	0.02387	0.03911	1.00000	0.00042	-0.00019	-0.00042	1.00000	0.00012	0.00019	-0.00012	1.00000	
3989	39.88000	-1308.57504	-2308.38559	1632.10379	-7.47731	4.21983	-14.17489	1.56534	0.96692	-0.25208	-0.03887	0.24422	0.95896	-0.14404	0.07358	0.12978	0.98881		201.14352	101.38390	48.93252	0.01099	0.01107	0.02431	0.04405	1.00000	0.00042	-0.00019	-0.00042	1.00000	0.00019	0.00019	-0.00019	1.00000	
3990	39.89000	-1319.69076	-2319.05303	1629.17256	-9.00417	3.39714	-15.38800	1.62669	0.96246	-0.27103	-0.01490	0.26489	0.94981	-0.16643	0.05926	0.15623	0.98594		201.12496	101.37346	48.92767	0.00990	0.01430	0.02610	0.05060	1.00000	0.00046	-0.00025	-0.00046	1.00000	0.00017	0.00025	-0.00017	1.00000	
3991	39.90000	-1331.10754	-2328.56175	1626.08496	-8.80690	4.27188	-14.98539	1.48492	0.96331	-0.26654	-0.03152	0.25785	0.95165	-0.16693	0.07449	0.15268	0.98546		201.12041	101.39538	48.92885	0.00896	0.01484	0.02393	0.04130	1.00000	0.00042	-0.00026	-0.00042	1.00000	0.00016	0.00026	-0.00016	1.00000	
3992	39.91000	-1342.33297	-2337.86842	1623.14413	-8.73256	4.51353	-14.56748	1.44493	0.96485	-0.26017	-0.03710	0.25074	0.95363	-0.16651	0.07869	0.15135	0.98534		201.10608	101.39393	48.92392	0.02294	0.01190	0.02615	0.05905	1.00000	0.00046	-0.00021	-0.00046	1.00000	0.00040	0.00021	-0.00040	1.00000	
3993	39.92000	-1352.89810	-2347.28156	1620.06972	-9.28718	4.88603	-14.83375	1.53216	0.96316	-0.26595	-0.03994	0.25508	0.95048	-0.17752	0.08517	0.16080	0.98331		201.12137	101.40814	48.91010	0.01495	0.01442	0.02325	0.04974	1.00000	0.00041	-0.00025	-0.00041	1.00000	0.00026	0.00025	-0.00026	1.00000	
