NO_OF_FRAMES	5019
NO_OF_CAMERAS	12
NO_OF_MARKERS	9
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-03-02, 12:21:16.174	703881.88170780
DATA_INCLUDED	3D
MARKER_NAMES	Drone - 1	Drone - 2	Drone - 3	Drone - 4	Drone - 5	Origin - 1	Origin - 2	Origin - 3	Origin - 4
TRAJECTORY_TYPES	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured
Frame	Time	Drone - 1 X	Drone - 1 Y	Drone - 1 Z	Drone - 2 X	Drone - 2 Y	Drone - 2 Z	Drone - 3 X	Drone - 3 Y	Drone - 3 Z	Drone - 4 X	Drone - 4 Y	Drone - 4 Z	Drone - 5 X	Drone - 5 Y	Drone - 5 Z	Origin - 1 X	Origin - 1 Y	Origin - 1 Z	Origin - 2 X	Origin - 2 Y	Origin - 2 Z	Origin - 3 X	Origin - 3 Y	Origin - 3 Z	Origin - 4 X	Origin - 4 Y	Origin - 4 Z	
5371	53.70000	1996.748	1472.218	249.088	2005.237	1379.302	250.936	2057.110	1389.366	235.004	2073.249	1461.846	232.599	2048.284	1431.033	275.361	209.482	10.360	49.099	10.592	374.993	48.949	9.985	9.900	49.000	574.590	10.261	48.869
5372	53.71000	1997.559	1474.807	249.964	2006.330	1381.870	251.697	2058.142	1392.133	235.742	2074.261	1464.605	233.729	2049.208	1433.732	276.432	209.492	10.405	49.142	10.591	375.019	48.975	9.967	9.912	49.073	574.594	10.272	48.944
5373	53.72000	1998.494	1477.493	250.896	2007.399	1384.576	252.446	2059.326	1394.872	236.878	2075.232	1467.474	234.879	2050.008	1436.489	277.384	209.469	10.428	49.095	10.581	375.043	48.976	9.985	9.908	49.052	574.518	10.269	48.894
5374	53.73000	1999.474	1480.212	251.707	2008.582	1387.239	253.344	2060.622	1397.850	238.101	2076.351	1470.263	235.906	2051.061	1439.321	278.375	209.445	10.429	49.018	10.550	375.073	48.890	9.942	9.940	48.962	574.516	10.241	48.774
5375	53.74000	2000.497	1482.801	252.725	2009.679	1389.828	254.220	2061.686	1400.513	238.727	2077.504	1473.160	236.996	2052.141	1442.021	279.328	209.436	10.355	48.868	10.555	375.088	48.788	9.955	9.870	48.804	574.524	10.232	48.690
5376	53.75000	2001.534	1485.595	253.936	2010.855	1392.672	255.205	2062.834	1403.317	239.787	2078.460	1475.916	238.206	2053.365	1444.768	280.593	209.462	10.323	48.844	10.547	374.947	48.738	9.971	9.860	48.809	574.541	10.173	48.623
5377	53.76000	2002.580	1488.167	255.257	2012.086	1395.386	256.155	2064.035	1406.128	240.667	2079.566	1478.863	239.329	2054.294	1447.319	281.643	209.489	10.260	48.884	10.576	374.948	48.748	10.025	9.841	48.827	574.558	10.221	48.738
5378	53.77000	2003.576	1490.913	256.384	2013.269	1398.017	257.158	2065.213	1409.027	241.943	2080.511	1481.731	240.790	2055.434	1450.126	282.910	209.518	10.347	49.020	10.635	374.922	48.852	10.008	9.892	48.918	574.578	10.213	48.818
5379	53.78000	2004.420	1493.725	257.335	2014.386	1400.889	258.122	2066.324	1411.930	243.018	2081.473	1484.638	242.139	2056.161	1453.020	284.058	209.520	10.414	49.084	10.614	374.973	48.927	10.002	9.934	49.030	574.587	10.242	48.922
5380	53.79000	2005.343	1496.405	258.272	2015.460	1403.613	258.930	2067.531	1414.793	244.231	2082.494	1487.568	243.360	2057.043	1455.808	285.232	209.455	10.425	49.146	10.589	374.998	48.978	9.978	9.961	49.086	574.542	10.265	48.925
5381	53.80000	2006.362	1499.085	259.441	2016.665	1406.322	259.983	2068.645	1417.632	245.146	2083.551	1490.487	244.519	2058.144	1458.579	286.234	209.437	10.428	49.067	10.496	375.056	48.952	9.925	9.911	48.979	574.472	10.272	48.822
5382	53.81000	2007.536	1501.805	260.663	2017.923	1409.138	260.878	2069.877	1420.457	246.155	2084.690	1493.319	245.708	2059.387	1461.287	287.354	209.427	10.377	48.887	10.514	375.030	48.819	9.945	9.879	48.839	574.522	10.253	48.715
5383	53.82000	2008.569	1504.442	261.872	2019.144	1411.777	261.923	2071.066	1423.337	247.192	2085.875	1496.194	247.010	2060.472	1463.904	288.491	209.456	10.372	48.808	10.513	375.080	48.853	9.964	9.881	48.788	574.534	10.208	48.605
5384	53.83000	2009.524	1507.133	263.180	2020.203	1414.112	262.616	2072.255	1426.123	248.407	2086.912	1499.109	248.472	2061.377	1466.605	289.687	209.472	10.368	48.826	10.635	375.122	48.798	10.000	9.904	48.776	574.586	10.261	48.693
5385	53.84000	2010.450	1509.887	264.349	2021.438	1417.163	263.764	2073.388	1428.992	249.554	2087.921	1501.957	250.059	2062.328	1469.333	291.129	209.475	10.355	48.920	10.599	374.957	48.844	10.007	9.897	48.920	574.559	10.264	48.792
5386	53.85000	2011.391	1512.696	265.515	2022.568	1420.003	264.893	2074.640	1431.959	251.044	2088.864	1504.863	251.530	2063.188	1472.234	292.467	209.498	10.382	49.075	10.598	374.971	48.908	10.011	9.864	48.964	574.577	10.165	48.869
5387	53.86000	2012.339	1515.325	266.794	2023.633	1422.661	265.837	2075.785	1434.741	252.287	2089.895	1507.648	252.948	2064.093	1474.897	293.658	209.483	10.357	49.069	10.605	374.989	48.958	9.974	9.882	49.028	574.555	10.242	48.909
5388	53.87000	2013.441	1517.961	268.197	2024.836	1425.326	266.925	2077.015	1437.699	253.497	2090.934	1510.476	254.464	2065.352	1477.439	294.986	209.472	10.393	49.085	10.587	374.960	48.920	10.005	9.943	48.976	574.555	10.254	48.858
5389	53.88000	2014.376	1520.569	269.529	2026.033	1427.719	267.777	2078.052	1440.354	254.337	2091.970	1513.386	255.701	2066.337	1480.022	296.200	209.461	10.441	49.030	10.533	375.107	48.954	9.976	9.967	48.962	574.539	10.245	48.791
5390	53.89000	2015.319	1523.182	270.741	2027.016	1430.293	268.600	2079.054	1443.103	255.485	2092.880	1516.126	257.287	2067.148	1482.622	297.431	209.439	10.371	48.940	10.526	375.122	48.904	9.956	9.884	48.908	574.508	10.257	48.713
5391	53.90000	2016.151	1525.703	271.830	2028.073	1433.190	269.545	2080.253	1445.834	256.599	2093.834	1518.899	258.606	2067.855	1485.161	298.711	209.430	10.359	48.885	10.518	375.043	48.801	9.971	9.940	48.854	574.506	10.220	48.674
5392	53.91000	2017.095	1528.414	273.130	2029.263	1435.787	270.565	2081.285	1448.565	257.901	2094.927	1521.611	260.233	2068.753	1487.852	300.125	209.475	10.330	48.870	10.540	375.018	48.807	10.011	9.895	48.854	574.564	10.249	48.715
5393	53.92000	2017.927	1530.839	274.566	2030.272	1438.289	271.722	2082.406	1451.267	259.126	2095.815	1524.380	261.858	2069.770	1490.342	301.466	209.525	10.350	48.922	10.584	374.975	48.833	10.036	9.867	48.896	574.604	10.220	48.788
5394	53.93000	2018.820	1533.316	276.242	2031.375	1440.919	273.020	2083.460	1453.965	260.407	2096.687	1527.079	263.336	2070.644	1492.882	302.881	209.531	10.377	48.985	10.617	374.995	48.877	10.039	9.893	48.918	574.642	10.245	48.889
5395	53.94000	2019.708	1535.923	277.699	2032.421	1443.337	274.112	2084.412	1456.602	261.769	2097.567	1529.753	264.980	2071.667	1495.330	304.289	209.511	10.372	49.016	10.622	374.962	48.855	10.003	9.888	48.933	574.580	10.240	48.862
5396	53.95000	2020.364	1538.283	278.946	2033.193	1445.977	275.339	2085.309	1459.297	262.962	2098.267	1532.396	266.487	2072.307	1497.750	305.622	209.451	10.394	49.031	10.587	374.958	48.867	9.967	9.903	49.012	574.522	10.258	48.825
5397	53.96000	2021.159	1540.749	280.246	2034.091	1448.293	276.150	2086.304	1461.794	264.283	2099.063	1534.963	268.056	2072.888	1500.130	307.000	209.427	10.382	48.973	10.563	375.057	48.865	9.959	9.889	48.920	574.478	10.249	48.740
5398	53.97000	2021.929	1543.009	281.596	2035.177	1450.596	277.121	2087.266	1464.252	265.566	2099.905	1537.475	269.581	2073.217	1502.539	307.896	209.396	10.338	48.918	10.520	374.964	48.823	9.938	9.883	48.882	574.465	10.184	48.677
5399	53.98000	2022.648	1545.282	282.899	2036.223	1452.287	278.201	2088.180	1466.733	266.746	2100.693	1539.912	271.034	2074.349	1504.839	309.399	209.451	10.357	48.901	10.537	375.111	48.842	10.012	9.900	48.877	574.519	10.194	48.678
5400	53.99000	2023.299	1547.537	284.348	2036.914	1455.233	279.522	2088.908	1469.096	267.989	2101.410	1542.307	272.506	2075.021	1507.129	310.822	209.513	10.320	48.933	10.559	375.003	48.858	9.986	9.875	48.848	574.579	10.225	48.745
5401	54.00000	2023.906	1549.609	285.907	2037.612	1457.420	280.714	2089.693	1471.458	269.350	2101.966	1544.629	274.137	2075.737	1509.227	312.302	209.530	10.370	48.956	10.608	375.055	48.874	10.019	9.904	48.888	574.605	10.243	48.834
5402	54.01000	2024.483	1551.851	287.456	2038.243	1459.603	281.925	2090.362	1473.747	270.617	2102.589	1546.941	275.912	2076.158	1511.324	313.821	209.489	10.395	49.047	10.664	375.064	48.916	10.019	9.907	48.934	574.587	10.282	48.822
5403	54.02000	2025.027	1553.885	288.819	2038.922	1461.742	283.136	2091.092	1476.000	271.986	2103.122	1549.218	277.529	2076.741	1513.262	315.355	209.466	10.351	49.025	10.579	374.947	48.862	9.979	9.912	49.001	574.574	10.230	48.867
5404	54.03000	2025.454	1555.822	290.240	2039.610	1463.743	284.060	2091.805	1478.141	273.216	2103.737	1551.250	279.102	2077.373	1515.198	316.749	209.446	10.363	49.019	10.592	374.940	48.852	9.974	9.908	48.973	574.514	10.233	48.799
5405	54.04000	2025.992	1557.657	291.611	2040.339	1465.609	285.147	2092.411	1480.174	274.443	2104.169	1553.287	280.495	2077.859	1517.081	317.975	209.432	10.346	48.919	10.527	375.011	48.847	9.962	9.904	48.903	574.505	10.245	48.702
5406	54.05000	2026.366	1559.448	292.932	2041.055	1467.013	286.174	2093.086	1482.208	275.793	2104.589	1555.312	281.944	2078.316	1518.971	319.275	209.498	10.351	48.866	10.527	375.084	48.787	9.969	9.877	48.849	574.504	10.200	48.665
5407	54.06000	2026.645	1561.289	294.285	2041.387	1469.352	287.470	2093.481	1484.058	277.147	2105.066	1557.188	283.607	2078.662	1520.758	320.771	209.497	10.372	48.887	10.509	374.971	48.821	10.002	9.916	48.812	574.566	10.241	48.676
5408	54.07000	2026.868	1562.915	295.821	2041.713	1471.103	288.633	2093.878	1485.875	278.450	2105.251	1559.061	285.277	2078.651	1522.363	322.059	209.507	10.381	48.909	10.552	375.054	48.823	10.022	9.934	48.849	574.577	10.260	48.750
5409	54.08000	2027.166	1564.495	297.429	2042.167	1472.624	289.929	2094.213	1487.602	279.773	2105.463	1560.765	286.955	2079.176	1523.867	323.665	209.483	10.400	48.947	10.605	375.036	48.841	10.006	9.935	48.909	574.590	10.293	48.824
5410	54.09000	2027.358	1566.033	298.907	2042.378	1474.127	291.185	2094.512	1489.237	281.068	2105.702	1562.442	288.646	2079.282	1525.335	325.144	209.516	10.397	49.001	10.670	375.051	48.860	10.033	9.930	48.926	574.598	10.270	48.832
5411	54.10000	2027.400	1567.374	300.305	2042.577	1475.642	292.285	2094.727	1490.803	282.269	2105.767	1563.984	290.157	2079.496	1526.663	326.692	209.470	10.327	49.022	10.619	374.992	48.946	10.002	9.907	49.001	574.528	10.259	48.857
5412	54.11000	2027.484	1568.737	301.688	2042.943	1476.892	293.315	2094.905	1492.277	283.707	2105.920	1565.387	291.722	2079.359	1528.095	327.793	209.436	10.333	49.017	10.553	374.965	48.933	10.004	9.856	48.976	574.533	10.229	48.828
5413	54.12000	2027.457	1569.981	302.846	2043.141	1477.866	294.401	2095.214	1493.727	285.207	2105.911	1566.843	293.120	2079.039	1529.476	329.005	209.412	10.306	49.008	10.507	375.031	48.946	9.940	9.851	48.973	574.461	10.216	48.799
5414	54.13000	2027.332	1571.090	304.033	2043.172	1478.938	295.461	2095.270	1494.929	286.441	2105.909	1568.031	294.520	2079.101	1530.598	330.395	209.430	10.352	48.944	10.474	375.066	48.882	9.950	9.889	48.888	574.501	10.198	48.776
5415	54.14000	2027.300	1572.148	305.511	2043.241	1480.519	296.661	2095.410	1496.048	287.720	2105.853	1569.231	296.005	2079.389	1531.669	331.826	209.469	10.385	48.927	10.555	375.031	48.816	10.010	9.904	48.864	574.546	10.222	48.680
5416	54.15000	2027.276	1573.116	306.861	2043.268	1481.595	298.044	2095.270	1497.161	288.798	2105.792	1570.350	297.345	2079.303	1532.708	332.934	209.518	10.431	48.888	10.615	375.087	48.814	10.063	9.963	48.822	574.613	10.307	48.732
5417	54.16000	2026.947	1574.096	308.097	2043.105	1482.379	299.047	2095.152	1498.186	290.052	2105.493	1571.289	298.815	2079.122	1533.569	334.403	209.596	10.441	48.913	10.649	375.133	48.944	10.062	9.938	48.879	574.630	10.265	48.788
5418	54.17000	2026.569	1574.706	309.420	2042.743	1483.326	300.165	2094.527	1499.165	290.962	2105.081	1572.262	300.036	2078.586	1534.137	335.733	209.498	10.390	48.978	10.623	375.006	48.971	10.055	9.945	48.944	574.569	10.299	48.824
5419	54.18000	2026.218	1575.422	310.623	2042.497	1483.985	301.089	2094.233	1499.993	292.131	2104.698	1573.035	301.303	2077.915	1534.968	336.777	209.422	10.342	49.028	10.556	374.958	48.879	9.969	9.875	49.005	574.534	10.240	48.825
5420	54.19000	2025.761	1575.987	311.639	2042.158	1484.695	302.151	2094.255	1500.498	293.505	2104.259	1573.649	302.480	2077.693	1535.525	337.957	209.408	10.325	49.009	10.509	374.875	48.869	9.922	9.855	48.967	574.471	10.182	48.827
5421	54.20000	2025.272	1576.352	312.671	2041.875	1485.083	303.022	2094.062	1501.051	294.496	2103.763	1574.188	303.569	2077.069	1536.039	338.721	209.443	10.378	49.005	10.532	374.972	48.858	9.937	9.846	48.898	574.512	10.188	48.786
5422	54.21000	2024.791	1576.724	313.708	2041.621	1485.320	303.965	2093.593	1501.442	295.325	2103.342	1574.663	304.539	2076.748	1536.419	339.644	209.544	10.340	48.923	10.572	375.040	48.863	9.993	9.877	48.861	574.552	10.226	48.678
5423	54.22000	2024.097	1577.000	314.626	2041.028	1485.729	304.928	2093.007	1501.871	296.273	2102.723	1575.028	305.596	2076.422	1536.747	340.924	209.521	10.399	48.910	10.594	375.107	48.829	10.040	9.934	48.822	574.667	10.253	48.743
5424	54.23000	2023.419	1577.207	315.563	2040.244	1485.973	305.913	2092.059	1502.206	297.162	2102.010	1575.321	306.684	2075.601	1536.898	341.891	209.539	10.435	48.931	10.660	375.169	48.945	10.099	9.972	48.896	574.625	10.310	48.760
5425	54.24000	2022.693	1577.177	316.777	2039.705	1485.875	306.791	2091.123	1502.415	297.763	2101.248	1575.440	307.654	2074.779	1536.787	342.781	209.493	10.427	49.035	10.640	375.078	48.917	10.007	9.973	48.962	574.558	10.241	48.826
5426	54.25000	2021.925	1577.017	317.831	2038.960	1485.846	307.682	2090.283	1502.409	298.438	2100.466	1575.417	308.391	2074.069	1536.790	343.510	209.433	10.393	49.122	10.570	374.939	48.928	9.953	9.893	49.037	574.462	10.241	48.871
5427	54.26000	2021.118	1576.796	318.457	2038.249	1485.620	308.261	2089.583	1502.258	299.154	2099.627	1575.235	309.054	2073.211	1536.586	344.073	209.402	10.354	49.086	10.507	374.897	48.864	9.915	9.885	49.064	574.466	10.204	48.841
5428	54.27000	2020.205	1576.439	319.182	2037.478	1485.278	308.794	2089.387	1501.803	300.033	2098.700	1574.998	309.721	2072.619	1536.255	344.804	209.438	10.355	49.040	10.555	374.903	48.901	9.963	9.865	48.998	574.490	10.196	48.804
5429	54.28000	2019.276	1576.027	319.651	2036.768	1484.966	309.216	2088.619	1501.508	300.504	2097.827	1574.653	310.330	2071.838	1535.878	345.363	209.506	10.374	48.962	10.559	375.004	48.860	9.980	9.877	48.866	574.562	10.221	48.733
5430	54.29000	2018.384	1575.630	320.221	2035.941	1484.391	309.843	2087.641	1501.186	301.017	2096.847	1574.217	310.812	2070.983	1535.456	345.871	209.551	10.410	48.847	10.592	375.080	48.807	10.041	9.916	48.804	574.659	10.253	48.704
5431	54.30000	2017.315	1574.809	320.968	2034.951	1483.761	310.522	2086.307	1500.668	301.175	2095.817	1573.731	311.176	2070.109	1534.821	346.363	209.552	10.438	48.813	10.596	375.170	48.821	10.007	9.949	48.781	574.589	10.300	48.672
5432	54.31000	2016.308	1574.091	321.806	2033.931	1482.922	311.317	2085.248	1499.897	301.919	2094.687	1573.015	311.807	2069.165	1534.192	347.057	209.506	10.377	48.917	10.603	375.117	48.883	10.017	9.938	48.884	574.573	10.296	48.756
5433	54.32000	2015.062	1573.324	322.286	2032.642	1482.287	311.962	2084.016	1499.144	302.423	2093.494	1572.215	312.164	2067.798	1533.391	347.509	209.463	10.364	49.029	10.577	375.000	48.868	9.969	9.939	48.962	574.525	10.281	48.828
5434	54.33000	2013.767	1572.293	322.556	2031.619	1480.548	311.850	2082.770	1498.183	302.687	2092.281	1571.240	312.577	2066.277	1532.483	347.719	209.448	10.322	49.082	10.518	375.039	48.985	9.978	9.851	49.008	574.486	10.186	48.882
5435	54.34000	2012.540	1571.227	322.968	2030.279	1480.136	312.489	2081.720	1497.145	303.124	2090.971	1570.194	312.910	2065.409	1531.284	348.217	209.433	10.334	49.073	10.558	374.908	48.898	9.982	9.845	48.962	574.513	10.168	48.809
5436	54.35000	2011.329	1569.935	323.369	2029.248	1478.942	312.998	2080.586	1495.934	303.253	2089.798	1569.127	312.898	2064.481	1530.195	348.384	209.479	10.352	48.992	10.589	374.976	48.848	10.000	9.878	48.916	574.556	10.264	48.804
5437	54.36000	2009.935	1568.674	323.424	2027.950	1477.629	313.131	2079.633	1494.598	303.895	2088.366	1567.789	313.201	2063.274	1528.919	348.801	209.545	10.441	48.961	10.585	375.081	48.853	10.009	9.947	48.898	574.554	10.277	48.742
5438	54.37000	2008.466	1567.163	323.508	2026.585	1476.113	313.344	2077.936	1493.314	303.788	2086.910	1566.443	313.333	2061.725	1527.534	348.900	209.530	10.433	48.924	10.607	375.127	48.859	10.016	9.935	48.871	574.570	10.286	48.759
5439	54.38000	2007.071	1565.648	323.657	2025.093	1474.715	313.577	2076.324	1491.896	303.825	2085.440	1564.925	313.323	2060.266	1526.246	349.049	209.498	10.404	48.957	10.595	375.059	48.868	9.997	9.952	48.922	574.570	10.231	48.760
5440	54.39000	2005.466	1564.134	323.753	2023.530	1473.127	313.855	2075.199	1490.067	304.419	2083.911	1563.315	313.539	2058.638	1524.756	349.189	209.457	10.375	49.051	10.575	374.959	48.843	10.001	9.902	48.906	574.523	10.223	48.800
5441	54.40000	2003.877	1562.276	323.995	2022.037	1471.293	314.082	2073.165	1488.444	304.241	2082.404	1561.583	313.455	2057.187	1522.919	349.328	209.424	10.361	48.984	10.567	374.946	48.854	9.945	9.841	48.998	574.487	10.206	48.801
5442	54.41000	2002.328	1560.428	324.031	2020.497	1469.451	314.049	2071.929	1486.495	304.395	2080.700	1559.810	313.426	2055.651	1521.006	349.300	209.461	10.362	49.048	10.573	374.932	48.856	9.939	9.881	48.972	574.497	10.227	48.823
5443	54.42000	2000.643	1558.410	323.815	2018.845	1467.506	314.043	2070.320	1484.569	304.304	2078.990	1557.835	313.208	2053.977	1519.134	349.169	209.496	10.363	49.001	10.579	374.916	48.823	10.006	9.918	48.878	574.558	10.235	48.754
5444	54.43000	1998.843	1556.534	323.440	2017.067	1465.448	313.905	2068.680	1482.519	304.398	2077.212	1555.791	313.251	2051.954	1517.183	348.969	209.525	10.385	48.949	10.591	375.047	48.886	10.025	9.919	48.863	574.597	10.232	48.775
5445	54.44000	1997.107	1554.304	323.233	2015.447	1463.180	313.791	2066.896	1480.409	304.146	2075.532	1553.687	313.030	2050.502	1514.958	348.925	209.520	10.414	48.918	10.583	375.094	48.920	10.016	9.966	48.862	574.587	10.287	48.685
5446	54.45000	1995.347	1551.963	323.117	2013.556	1461.012	313.843	2065.180	1478.019	303.954	2073.775	1551.419	312.591	2048.594	1512.832	348.594	209.493	10.368	48.873	10.553	375.023	48.836	10.003	9.908	48.831	574.521	10.229	48.715
5447	54.46000	1993.352	1549.737	322.837	2011.719	1458.505	313.931	2062.840	1475.812	303.810	2071.683	1549.124	312.392	2046.622	1510.735	348.501	209.423	10.359	48.969	10.562	374.960	48.833	9.947	9.906	48.890	574.502	10.225	48.737
5448	54.47000	1991.321	1547.259	322.451	2009.583	1456.144	313.646	2060.808	1473.328	303.777	2069.719	1546.658	312.142	2044.390	1508.278	348.385	209.406	10.313	49.012	10.573	374.940	48.851	9.924	9.871	49.008	574.468	10.215	48.790
5449	54.48000	1989.443	1544.657	322.102	2007.682	1453.677	313.487	2058.876	1470.733	303.406	2067.800	1544.168	311.758	2042.584	1505.668	347.999	209.427	10.342	49.044	10.575	374.961	48.836	9.964	9.895	48.964	574.527	10.216	48.864
5450	54.49000	1987.415	1542.099	321.710	2005.748	1450.950	313.156	2057.097	1468.090	303.215	2065.809	1541.545	311.204	2040.933	1503.110	347.648	209.493	10.372	49.040	10.573	375.013	48.853	9.988	9.875	48.964	574.539	10.266	48.819
5451	54.50000	1985.357	1539.279	321.063	2003.677	1448.218	312.748	2055.163	1465.172	302.722	2063.743	1538.653	310.572	2038.722	1500.419	347.049	209.499	10.342	48.928	10.605	374.974	48.850	10.034	9.904	48.854	574.610	10.268	48.774
5452	54.51000	1983.266	1536.553	320.384	2001.634	1445.249	312.237	2052.995	1462.375	302.324	2061.624	1535.824	310.123	2036.530	1497.701	346.504	209.518	10.423	48.881	10.601	374.942	48.814	10.027	9.886	48.822	574.606	10.225	48.712
5453	54.52000	1980.987	1533.579	319.586	1999.317	1442.404	311.797	2050.995	1459.321	302.023	2059.475	1532.829	309.548	2034.069	1494.879	345.906	209.473	10.333	48.925	10.581	374.948	48.827	9.999	9.852	48.830	574.555	10.233	48.757
5454	54.53000	1978.704	1530.626	318.884	1996.979	1439.434	311.292	2048.192	1456.450	301.270	2057.191	1529.867	308.965	2031.791	1492.078	345.450	209.439	10.330	48.958	10.531	374.938	48.872	9.957	9.884	48.943	574.510	10.236	48.788
5455	54.54000	1976.431	1527.500	318.446	1994.696	1436.307	310.752	2046.052	1453.271	300.810	2054.837	1526.692	308.112	2029.582	1488.846	344.821	209.395	10.345	49.054	10.552	374.944	48.883	9.945	9.908	48.987	574.478	10.260	48.845
5456	54.55000	1974.213	1524.218	317.750	1992.653	1432.615	310.127	2044.068	1449.801	300.387	2052.585	1523.511	307.339	2027.395	1485.707	344.179	209.482	10.411	49.026	10.557	375.152	48.957	10.027	9.926	48.964	574.531	10.227	48.855
5457	54.56000	1971.864	1521.152	316.776	1990.074	1429.790	309.566	2041.756	1446.535	299.849	2050.205	1520.185	306.525	2025.176	1482.525	343.361	209.502	10.370	48.979	10.633	375.045	48.870	10.026	9.900	48.889	574.588	10.294	48.830
5458	54.57000	1969.311	1517.562	315.711	1987.534	1426.463	308.814	2039.116	1443.244	298.678	2047.796	1516.762	305.586	2022.436	1479.003	342.422	209.551	10.407	48.899	10.596	375.040	48.850	10.057	9.906	48.851	574.601	10.268	48.707
5459	54.58000	1966.957	1514.316	314.886	1985.182	1422.859	307.999	2036.743	1439.731	298.100	2045.315	1513.302	304.841	2020.112	1475.702	341.727	209.540	10.388	48.883	10.613	374.957	48.791	10.010	9.889	48.813	574.573	10.270	48.665
5460	54.59000	1964.339	1510.718	313.961	1982.664	1419.387	307.365	2034.215	1436.192	297.147	2042.859	1509.741	303.798	2017.518	1472.311	340.793	209.468	10.377	48.923	10.543	374.920	48.907	10.049	9.871	48.923	574.523	10.214	48.744
5461	54.60000	1961.833	1507.045	313.178	1980.099	1415.243	306.406	2031.509	1432.590	296.309	2040.307	1506.154	302.756	2015.085	1468.684	339.999	209.410	10.358	49.060	10.523	375.085	48.987	9.971	9.906	49.001	574.498	10.238	48.838
5462	54.61000	1959.189	1503.451	312.110	1977.677	1411.528	305.272	2028.970	1428.707	295.618	2037.524	1502.472	301.916	2012.318	1465.001	338.999	209.441	10.395	49.091	10.521	375.071	48.944	9.945	9.893	49.018	574.493	10.264	48.870
5463	54.62000	1956.520	1499.753	310.916	1974.964	1407.845	304.206	2025.983	1425.101	294.321	2034.887	1498.655	300.629	2009.613	1461.401	337.865	209.478	10.396	49.007	10.537	375.151	48.905	10.008	9.944	48.956	574.530	10.274	48.815
5464	54.63000	1953.820	1495.873	309.791	1971.742	1404.672	303.494	2023.206	1421.214	293.159	2032.228	1494.816	299.395	2006.807	1457.529	336.706	209.526	10.439	48.974	10.594	375.094	48.838	10.048	10.004	48.880	574.592	10.328	48.782
5465	54.64000	1951.159	1491.999	308.751	1969.137	1400.531	302.539	2020.703	1417.159	292.012	2029.464	1490.813	298.334	2004.391	1453.548	335.467	209.572	10.426	48.877	10.641	375.080	48.843	10.054	9.935	48.839	574.642	10.290	48.717
5466	54.65000	1948.370	1487.913	307.686	1966.518	1396.596	301.603	2017.911	1413.225	290.967	2026.667	1486.794	297.115	2001.597	1449.556	334.351	209.538	10.401	48.915	10.595	374.983	48.893	10.018	9.889	48.901	574.587	10.261	48.749
5467	54.66000	1945.391	1483.856	306.395	1963.541	1392.437	300.392	2015.084	1409.105	290.012	2023.860	1482.664	295.962	1998.611	1445.669	333.238	209.432	10.307	48.941	10.576	374.912	48.890	10.013	9.847	48.922	574.505	10.200	48.764
5468	54.67000	1942.482	1479.844	305.087	1960.717	1387.803	298.890	2012.157	1404.904	288.796	2020.836	1478.607	294.517	1995.561	1441.601	332.097	209.381	10.329	49.040	10.568	375.049	48.931	9.968	9.840	48.959	574.469	10.200	48.834
5469	54.68000	1939.550	1475.835	303.736	1957.544	1383.855	297.731	2009.139	1400.591	287.801	2017.875	1474.465	293.348	1992.681	1437.459	330.865	209.424	10.334	49.044	10.531	375.089	48.955	9.968	9.950	49.008	574.538	10.204	48.837
5470	54.69000	1936.571	1471.457	302.577	1954.527	1379.745	296.538	2005.765	1396.578	286.143	2014.919	1470.097	291.900	1990.151	1432.935	329.839	209.485	10.442	48.971	10.568	375.145	48.879	9.961	9.896	48.919	574.549	10.296	48.803
5471	54.70000	1933.703	1467.164	301.439	1951.520	1375.660	295.411	2003.053	1392.022	284.805	2011.933	1465.677	290.482	1987.026	1428.520	328.189	209.531	10.447	48.917	10.622	375.120	48.802	10.034	9.943	48.845	574.592	10.330	48.720
5472	54.71000	1930.517	1462.696	299.909	1948.242	1371.311	294.114	1999.783	1387.669	283.470	2008.822	1461.282	289.157	1984.000	1424.168	326.958	209.559	10.458	48.906	10.627	375.067	48.816	10.033	9.974	48.856	574.613	10.350	48.730
5473	54.72000	1927.263	1458.191	298.414	1945.014	1366.772	292.688	1996.677	1383.185	282.192	2005.789	1456.769	287.869	1980.347	1419.739	325.530	209.541	10.420	48.968	10.578	375.008	48.878	9.990	9.899	48.915	574.563	10.240	48.786
5474	54.73000	1924.091	1453.784	297.180	1941.811	1362.160	291.366	1993.427	1378.562	281.009	2002.457	1452.168	286.705	1977.139	1415.284	324.220	209.452	10.337	49.033	10.541	374.928	48.886	9.987	9.865	48.970	574.516	10.181	48.818
5475	54.74000	1920.816	1449.098	295.870	1938.724	1357.129	289.921	1990.203	1373.942	279.688	1999.279	1447.648	285.239	1973.872	1410.797	322.736	209.443	10.331	49.054	10.560	375.017	48.978	9.976	9.864	49.001	574.520	10.206	48.866
5476	54.75000	1917.582	1444.570	294.511	1935.349	1352.544	288.555	1986.908	1369.242	278.385	1995.931	1442.985	283.808	1970.738	1406.024	321.600	209.451	10.380	49.063	10.514	375.107	48.993	9.962	9.923	48.957	574.498	10.251	48.843
