NO_OF_FRAMES	2516
NO_OF_CAMERAS	12
NO_OF_BODIES	2
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-03-02, 12:43:11.835	705197.54193160
DATA_INCLUDED	6D
BODY_NAMES	Drone	Origin
BODY_FILTERS	No filter	No filter
TRANSLATION_ORIGIN	Global	Global	
ROTATION_ORIGIN	Global	Global	
Frame	Time	Drone X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		Origin X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
5239	52.38000	-304.91226	1978.05644	1286.69337	13.52944	17.06942	-26.99104	2.77972	0.85183	-0.38007	-0.36048	0.43386	0.89752	0.07894	0.29353	-0.22364	0.92942		200.98593	101.52787	48.62440	-0.12321	0.00948	0.01735	0.23453	1.00000	0.00030	-0.00017	-0.00030	1.00000	-0.00215	0.00017	0.00215	1.00000	
5240	52.39000	-294.38897	1973.10088	1289.77155	13.56732	17.11955	-27.01147	2.79289	0.85144	-0.37997	-0.36148	0.43405	0.89742	0.07904	0.29437	-0.22419	0.92902		201.11733	101.19922	49.08601	-0.11965	0.09975	0.02117	0.46148	1.00000	0.00037	-0.00174	-0.00037	1.00000	-0.00209	0.00174	0.00209	1.00000	
5241	52.40000	-283.90027	1968.27824	1292.90917	13.70684	17.19209	-27.08027	2.81674	0.85059	-0.37991	-0.36355	0.43490	0.89690	0.08025	0.29558	-0.22637	0.92811		200.83211	101.38875	48.80041	0.03083	-0.01163	0.02280	0.34949	1.00000	0.00040	0.00020	-0.00040	1.00000	0.00054	-0.00020	-0.00054	1.00000	
5242	52.41000	-273.56832	1963.51533	1295.94729	13.56454	17.12131	-26.97811	2.77518	0.85169	-0.37946	-0.36144	0.43355	0.89765	0.07919	0.29440	-0.22415	0.92903		201.40750	101.33510	48.89766	0.06346	-0.01051	-0.04265	0.50429	1.00000	-0.00074	0.00018	0.00074	1.00000	0.00111	-0.00018	-0.00111	1.00000	
5243	52.42000	-263.26651	1958.76484	1298.84832	13.50752	17.13681	-26.99174	2.77356	0.85151	-0.37998	-0.36131	0.43371	0.89766	0.07810	0.29465	-0.22320	0.92917		201.12514	101.42045	48.73707	0.03858	-0.01551	0.03351	0.23380	1.00000	0.00058	0.00027	-0.00058	1.00000	0.00067	-0.00027	-0.00067	1.00000	
5244	52.43000	-252.97147	1954.20959	1301.97189	13.62349	17.16582	-27.05206	2.81337	0.85092	-0.38009	-0.36258	0.43454	0.89715	0.07932	0.29514	-0.22505	0.92857		201.03310	101.29643	48.85855	-0.02760	0.03497	0.04273	0.06861	1.00000	0.00075	-0.00061	-0.00075	1.00000	-0.00048	0.00061	0.00048	1.00000	
5245	52.44000	-242.78136	1949.59535	1304.94390	13.59848	17.31842	-27.17035	2.80902	0.84932	-0.38157	-0.36477	0.43594	0.89667	0.07705	0.29768	-0.22446	0.92790		200.65560	101.37971	48.77566	-0.03104	0.02361	0.10590	0.46058	1.00000	0.00185	-0.00041	-0.00185	1.00000	-0.00054	0.00041	0.00054	1.00000	
5246	52.45000	-232.67172	1945.06432	1307.79178	13.62569	17.33198	-27.18457	2.78305	0.84915	-0.38157	-0.36517	0.43611	0.89657	0.07728	0.29791	-0.22488	0.92773		201.08671	101.35723	48.79021	-0.02439	0.01715	0.02371	0.06983	1.00000	0.00041	-0.00030	-0.00041	1.00000	-0.00043	0.00030	0.00043	1.00000	
5247	52.46000	-222.58552	1940.58687	1310.70037	13.71911	17.36224	-27.17950	2.77014	0.84905	-0.38079	-0.36622	0.43597	0.89653	0.07856	0.29841	-0.22636	0.92721		201.04092	101.37097	48.82196	-0.02562	0.01490	0.02886	0.03703	1.00000	0.00050	-0.00026	-0.00050	1.00000	-0.00045	0.00026	0.00045	1.00000	
5248	52.47000	-212.59169	1936.27788	1313.48063	13.78912	17.43647	-27.23875	2.80719	0.84825	-0.38101	-0.36783	0.43667	0.89617	0.07872	0.29965	-0.22740	0.92655		201.16378	101.36133	48.87928	-0.01524	0.00971	0.02992	0.05530	1.00000	0.00052	-0.00017	-0.00052	1.00000	-0.00027	0.00017	0.00027	1.00000	
5249	52.48000	-202.66638	1931.91825	1316.25174	13.71516	17.46767	-27.29152	2.78418	0.84770	-0.38220	-0.36786	0.43737	0.89598	0.07700	0.30017	-0.22616	0.92669		201.11944	101.33926	48.86374	-0.00959	0.01660	0.02387	0.09882	1.00000	0.00042	-0.00029	-0.00042	1.00000	-0.00017	0.00029	0.00017	1.00000	
5250	52.49000	-192.79931	1927.65884	1319.02688	13.84144	17.42363	-27.31139	2.78338	0.84776	-0.38185	-0.36810	0.43777	0.89559	0.07917	0.29943	-0.22826	0.92641		201.26344	101.27562	48.99848	-0.09667	0.07496	0.05055	0.30862	1.00000	0.00088	-0.00131	-0.00088	1.00000	-0.00169	0.00131	0.00169	1.00000	
5251	52.50000	-182.85203	1923.47056	1321.78893	13.79240	17.64885	-27.23953	2.84064	0.84725	-0.38025	-0.37091	0.43617	0.89655	0.07720	0.30318	-0.22718	0.92546		201.27134	101.17089	48.99403	-0.03373	0.06561	-0.04467	0.74082	1.00000	-0.00078	-0.00114	0.00078	1.00000	-0.00059	0.00115	0.00059	1.00000	
5252	52.51000	-173.13042	1919.31331	1324.54755	13.79235	17.80776	-27.32412	2.81959	0.84586	-0.38101	-0.37330	0.43703	0.89627	0.07547	0.30582	-0.22698	0.92464		200.78497	101.49580	48.64968	-0.02831	-0.01009	0.05341	0.29434	1.00000	0.00093	0.00018	-0.00093	1.00000	-0.00049	-0.00018	0.00049	1.00000	
5253	52.52000	-163.51940	1915.19380	1327.18254	13.91173	17.68778	-27.40696	2.78952	0.84579	-0.38196	-0.37249	0.43855	0.89534	0.07769	0.30383	-0.22906	0.92478		201.16399	101.37983	48.81431	-0.02892	0.01607	0.03955	0.16193	1.00000	0.00069	-0.00028	-0.00069	1.00000	-0.00050	0.00028	0.00050	1.00000	
5254	52.53000	-153.81349	1911.13499	1329.78617	14.06956	17.67535	-27.47306	2.78031	0.84534	-0.38201	-0.37345	0.43955	0.89466	0.07982	0.30362	-0.23162	0.92421		201.06016	101.36384	48.83345	-0.00837	0.00868	0.02886	0.11834	1.00000	0.00050	-0.00015	-0.00050	1.00000	-0.00015	0.00015	0.00015	1.00000	
5255	52.54000	-144.19765	1907.18213	1332.33727	14.18198	17.84570	-27.50331	2.82916	0.84431	-0.38113	-0.37668	0.43958	0.89462	0.08011	0.30645	-0.23321	0.92287		201.05791	101.35922	48.85016	-0.01625	0.00592	0.02109	0.11569	1.00000	0.00037	-0.00010	-0.00037	1.00000	-0.00028	0.00010	0.00028	1.00000	
5256	52.55000	-134.58987	1903.25315	1334.92786	14.27997	17.88921	-27.50382	2.81424	0.84410	-0.38033	-0.37795	0.43948	0.89456	0.08131	0.30718	-0.23473	0.92225		201.04551	101.34289	48.83457	-0.00954	0.01719	0.02303	0.11409	1.00000	0.00040	-0.00030	-0.00040	1.00000	-0.00017	0.00030	0.00017	1.00000	
5257	52.56000	-125.05610	1899.43238	1337.44318	14.37250	17.89745	-27.45851	2.77937	0.84440	-0.37899	-0.37862	0.43879	0.89475	0.08299	0.30731	-0.23621	0.92183		201.01081	101.33221	48.82441	-0.00488	0.00739	0.02204	0.11568	1.00000	0.00038	-0.00013	-0.00038	1.00000	-0.00009	0.00013	0.00009	1.00000	
5258	52.57000	-115.66234	1895.55676	1339.83748	14.35161	18.08074	-27.62379	2.79768	0.84226	-0.38103	-0.38133	0.44077	0.89403	0.08021	0.31036	-0.23563	0.92095		201.01650	101.36291	48.80956	-0.00161	0.01256	0.01798	0.12276	1.00000	0.00031	-0.00022	-0.00031	1.00000	-0.00003	0.00022	0.00003	1.00000	
5259	52.58000	-106.13095	1891.86810	1342.35576	14.39505	18.23446	-27.57420	2.83762	0.84190	-0.37941	-0.38373	0.43965	0.89459	0.08007	0.31291	-0.23612	0.91997		201.02949	101.35837	48.81453	-0.01543	0.02061	0.02063	0.12903	1.00000	0.00036	-0.00036	-0.00036	1.00000	-0.00027	0.00036	0.00027	1.00000	
5260	52.59000	-96.86020	1888.16772	1344.78267	14.41251	18.13107	-27.62433	2.81030	0.84201	-0.38045	-0.38245	0.44065	0.89404	0.08078	0.31119	-0.23654	0.92044		201.10111	101.37066	48.81123	-0.01365	0.00880	0.02826	0.17316	1.00000	0.00049	-0.00015	-0.00049	1.00000	-0.00024	0.00015	0.00024	1.00000	
5261	52.60000	-87.58087	1884.37900	1347.02740	14.64582	18.14438	-27.69479	2.79104	0.84141	-0.37994	-0.38429	0.44165	0.89326	0.08385	0.31141	-0.24027	0.91940		201.07969	101.47451	48.71750	-0.09679	0.00676	-0.00477	0.19895	1.00000	-0.00008	-0.00012	0.00008	1.00000	-0.00169	0.00012	0.00169	1.00000	
5262	52.61000	-78.25769	1880.76593	1349.35625	14.93023	18.31659	-27.81096	2.77405	0.83968	-0.37919	-0.38879	0.44292	0.89241	0.08621	0.31427	-0.24459	0.91729		201.04726	101.34859	48.84686	-0.01096	0.01617	0.02273	0.13401	1.00000	0.00040	-0.00028	-0.00040	1.00000	-0.00019	0.00028	0.00019	1.00000	
5263	52.62000	-68.95724	1877.24081	1351.72200	14.85184	18.35913	-27.65852	2.81370	0.84065	-0.37718	-0.38864	0.44057	0.89362	0.08571	0.31497	-0.24327	0.91739		201.03594	101.34337	48.83827	-0.00674	0.01368	0.01910	0.12770	1.00000	0.00033	-0.00024	-0.00033	1.00000	-0.00012	0.00024	0.00012	1.00000	
5264	52.63000	-59.88201	1873.69815	1353.83164	15.08340	18.31663	-27.76379	2.78123	0.84004	-0.37741	-0.38973	0.44223	0.89249	0.08892	0.31427	-0.24704	0.91663		201.04135	101.34261	48.83662	-0.01938	0.02371	0.02703	0.12085	1.00000	0.00047	-0.00041	-0.00047	1.00000	-0.00034	0.00041	0.00034	1.00000	
5265	52.64000	-50.74760	1870.12614	1356.01922	15.14037	18.39536	-27.84386	2.77549	0.83904	-0.37797	-0.39134	0.44320	0.89203	0.08867	0.31557	-0.24784	0.91596		200.97392	101.48842	48.58469	0.05309	-0.00056	0.02121	0.34801	1.00000	0.00037	0.00001	-0.00037	1.00000	0.00093	-0.00001	-0.00093	1.00000	
5266	52.65000	-41.63183	1866.78096	1358.24082	15.32208	18.54715	-27.96872	2.80067	0.83733	-0.37808	-0.39488	0.44463	0.89123	0.08951	0.31808	-0.25052	0.91436		201.06363	101.38182	48.78244	-0.03047	0.01664	0.01218	0.17019	1.00000	0.00021	-0.00029	-0.00021	1.00000	-0.00053	0.00029	0.00053	1.00000	
5267	52.66000	-32.56430	1863.32359	1360.37810	15.21753	18.51018	-27.85237	2.76850	0.83841	-0.37714	-0.39348	0.44303	0.89208	0.08896	0.31747	-0.24891	0.91502		201.24712	101.36871	48.82437	-0.02800	0.01494	0.03792	0.37446	1.00000	0.00066	-0.00026	-0.00066	1.00000	-0.00049	0.00026	0.00049	1.00000	
5268	52.67000	-23.52747	1859.93920	1362.44532	15.56970	18.50951	-27.94710	2.78502	0.83768	-0.37619	-0.39594	0.44441	0.89090	0.09379	0.31746	-0.25453	0.91347		201.51074	101.36786	48.82843	-0.01931	0.01286	-0.07892	0.64102	1.00000	-0.00138	-0.00022	0.00138	1.00000	-0.00034	0.00022	0.00034	1.00000	
5269	52.68000	-14.57461	1856.55626	1364.49241	15.68824	18.55618	-28.05335	2.78364	0.83663	-0.37683	-0.39755	0.44584	0.89010	0.09455	0.31823	-0.25635	0.91270		200.67019	101.38917	48.78436	-0.01780	0.00527	0.08931	0.36351	1.00000	0.00156	-0.00009	-0.00156	1.00000	-0.00031	0.00009	0.00031	1.00000	
5270	52.69000	-5.61918	1853.25648	1366.41116	15.84622	18.74750	-28.10287	2.79507	0.83530	-0.37574	-0.40136	0.44606	0.88992	0.09522	0.32140	-0.25857	0.91096		201.01741	101.42360	48.69946	0.03185	-0.02131	0.00312	0.18290	1.00000	0.00005	0.00037	-0.00005	1.00000	0.00056	-0.00037	-0.00056	1.00000	
5271	52.70000	3.31452	1850.02214	1368.41509	15.96758	18.64614	-28.02161	2.77425	0.83643	-0.37404	-0.40059	0.44515	0.89003	0.09843	0.31972	-0.26065	0.91095		201.02062	101.39213	48.76930	-0.01730	0.01156	0.02703	0.11205	1.00000	0.00047	-0.00020	-0.00047	1.00000	-0.00030	0.00020	0.00030	1.00000	
5272	52.71000	12.08545	1846.74023	1370.24445	16.03309	18.68973	-28.14141	2.76524	0.83529	-0.37526	-0.40184	0.44678	0.88923	0.09828	0.32044	-0.26163	0.91042		200.96381	101.16786	49.04146	-0.08160	0.04775	0.02343	0.33460	1.00000	0.00041	-0.00083	-0.00041	1.00000	-0.00142	0.00083	0.00142	1.00000	
5273	52.72000	21.00645	1843.59635	1372.13758	16.09455	18.74591	-28.18953	2.78497	0.83463	-0.37535	-0.40311	0.44733	0.88893	0.09848	0.32137	-0.26252	0.90984		201.01835	101.31864	48.80371	-0.01463	0.01929	0.02589	0.12055	1.00000	0.00045	-0.00034	-0.00045	1.00000	-0.00026	0.00034	0.00026	1.00000	
5274	52.73000	29.76490	1840.46704	1374.03500	16.13247	18.74907	-28.20669	2.79830	0.83449	-0.37534	-0.40343	0.44757	0.88876	0.09892	0.32142	-0.26311	0.90965		201.13846	101.40790	48.78405	-0.00414	0.01359	0.02895	0.15196	1.00000	0.00051	-0.00024	-0.00051	1.00000	-0.00007	0.00024	0.00007	1.00000	
5275	52.74000	38.56937	1837.35172	1375.94023	16.16033	18.65032	-28.13560	2.79390	0.83553	-0.37444	-0.40211	0.44680	0.88896	0.10060	0.31979	-0.26371	0.91005		201.08675	101.34313	48.85244	-0.01421	0.01169	0.02382	0.07660	1.00000	0.00042	-0.00020	-0.00042	1.00000	-0.00025	0.00020	0.00025	1.00000	
5276	52.75000	47.29898	1834.22000	1377.65147	16.26133	18.84112	-28.27030	2.78217	0.83353	-0.37504	-0.40567	0.44825	0.88832	0.09978	0.32295	-0.26501	0.90856		201.10103	101.36241	48.85068	-0.01032	0.02389	0.02382	0.08110	1.00000	0.00042	-0.00042	-0.00042	1.00000	-0.00018	0.00042	0.00018	1.00000	
5277	52.76000	55.97894	1831.15060	1379.41494	16.35182	18.87605	-28.35538	2.79050	0.83269	-0.37557	-0.40690	0.44940	0.88768	0.10032	0.32352	-0.26639	0.90795		201.28679	101.47032	48.67278	-0.01473	0.06994	0.06650	0.23629	1.00000	0.00116	-0.00122	-0.00116	1.00000	-0.00026	0.00122	0.00026	1.00000	
5278	52.77000	64.57152	1828.13429	1380.97923	16.41088	18.79463	-28.40293	2.78721	0.83272	-0.37622	-0.40624	0.45031	0.88709	0.10151	0.32218	-0.26746	0.90811		201.17498	101.58549	48.50449	0.07499	-0.00994	0.03246	0.56904	1.00000	0.00057	0.00017	-0.00057	1.00000	0.00131	-0.00017	-0.00131	1.00000	
5279	52.78000	73.33060	1825.13288	1382.56392	16.41541	18.87361	-28.29726	2.77692	0.83316	-0.37423	-0.40718	0.44856	0.88794	0.10173	0.32348	-0.26741	0.90766		201.05036	101.33725	48.82492	-0.01466	0.01645	0.02037	0.08606	1.00000	0.00036	-0.00029	-0.00036	1.00000	-0.00026	0.00029	0.00026	1.00000	
5280	52.79000	81.97193	1822.19183	1384.24455	16.40719	18.88467	-28.32991	2.78704	0.83285	-0.37475	-0.40734	0.44900	0.88777	0.10129	0.32366	-0.26726	0.90764		201.06704	101.38841	48.77385	0.00260	0.00581	0.02347	0.11105	1.00000	0.00041	-0.00010	-0.00041	1.00000	0.00005	0.00010	-0.00005	1.00000	
5281	52.80000	90.55721	1819.25378	1385.69721	16.26070	18.92598	-28.33969	2.81264	0.83257	-0.37577	-0.40697	0.44903	0.88805	0.09864	0.32435	-0.26487	0.90810		201.08512	101.32295	48.83554	-0.01662	0.01363	0.02680	0.09633	1.00000	0.00047	-0.00024	-0.00047	1.00000	-0.00029	0.00024	0.00029	1.00000	
5282	52.81000	99.03389	1816.41271	1387.21280	16.28175	18.84929	-28.39792	2.80562	0.83249	-0.37684	-0.40614	0.45009	0.88747	0.09913	0.32308	-0.26533	0.90842		201.11744	101.33792	48.83738	-0.01795	0.01027	0.02531	0.09806	1.00000	0.00044	-0.00018	-0.00044	1.00000	-0.00031	0.00018	0.00031	1.00000	
5283	52.82000	107.49840	1813.52130	1388.67048	16.22907	18.74632	-28.36351	2.78413	0.83327	-0.37710	-0.40430	0.44986	0.88756	0.09934	0.32138	-0.26465	0.90922		201.08422	101.32930	48.88803	-0.02449	0.02364	0.02782	0.09241	1.00000	0.00049	-0.00041	-0.00049	1.00000	-0.00043	0.00041	0.00043	1.00000	
5284	52.83000	116.05545	1810.69324	1389.99345	16.32885	18.86403	-28.47816	2.78117	0.83179	-0.37769	-0.40680	0.45121	0.88689	0.09918	0.32332	-0.26605	0.90812		201.01831	101.32215	48.89289	-0.01537	0.01961	0.02209	0.12442	1.00000	0.00039	-0.00034	-0.00039	1.00000	-0.00027	0.00034	0.00027	1.00000	
5285	52.84000	124.51370	1807.87297	1391.24820	16.26418	18.89989	-28.60019	2.80277	0.83065	-0.37989	-0.40708	0.45289	0.88627	0.09704	0.32392	-0.26497	0.90822		201.38756	101.45691	48.73497	0.03676	-0.02164	0.02670	0.54002	1.00000	0.00047	0.00038	-0.00047	1.00000	0.00064	-0.00038	-0.00064	1.00000	
5286	52.85000	132.90865	1805.11614	1392.46523	16.28076	18.96981	-28.66784	2.77745	0.82976	-0.38053	-0.40827	0.45368	0.88595	0.09629	0.32507	-0.26512	0.90777		201.01237	101.35058	48.78997	-0.00480	0.00900	0.01487	0.12267	1.00000	0.00026	-0.00016	-0.00026	1.00000	-0.00008	0.00016	0.00008	1.00000	
5287	52.86000	141.35667	1802.33571	1393.62583	16.08397	18.96602	-28.61171	2.78198	0.83023	-0.38108	-0.40682	0.45287	0.88664	0.09367	0.32501	-0.26201	0.90869		201.08051	101.38830	48.82534	-0.00204	0.01768	0.01738	0.08872	1.00000	0.00030	-0.00031	-0.00030	1.00000	-0.00004	0.00031	0.00004	1.00000	
5288	52.87000	149.78912	1799.62310	1394.68603	16.19569	18.97635	-28.64520	2.76320	0.82991	-0.38076	-0.40776	0.45333	0.88626	0.09508	0.32518	-0.26376	0.90812		201.08032	101.34809	48.84651	-0.02287	0.01563	0.02418	0.06952	1.00000	0.00042	-0.00027	-0.00042	1.00000	-0.00040	0.00027	0.00040	1.00000	
5289	52.88000	158.09728	1796.94920	1395.74999	16.14556	18.83356	-28.63320	2.79591	0.83071	-0.38151	-0.40542	0.45354	0.88610	0.09548	0.32282	-0.26319	0.90913		201.16215	101.48241	48.66553	0.03789	0.00167	0.03520	0.38336	1.00000	0.00061	-0.00003	-0.00061	1.00000	0.00066	0.00003	-0.00066	1.00000	
5290	52.89000	166.37888	1794.27848	1396.61063	16.04780	18.77584	-28.60738	2.78888	0.83120	-0.38203	-0.40392	0.45333	0.88631	0.09459	0.32187	-0.26173	0.90989		201.10591	101.34329	48.83076	-0.01292	0.02384	0.03172	0.08255	1.00000	0.00055	-0.00042	-0.00055	1.00000	-0.00023	0.00042	0.00023	1.00000	
5291	52.90000	174.71737	1791.70511	1397.56773	15.98994	18.92861	-28.76468	2.77061	0.82920	-0.38426	-0.40592	0.45519	0.88569	0.09142	0.32439	-0.26057	0.90933		201.04517	101.34195	48.81338	-0.02167	0.03023	0.02390	0.10248	1.00000	0.00042	-0.00053	-0.00042	1.00000	-0.00038	0.00053	0.00038	1.00000	
5292	52.91000	183.08147	1789.05594	1398.33462	15.85119	19.03762	-28.83181	2.74674	0.82812	-0.38585	-0.40661	0.45586	0.88569	0.08796	0.32619	-0.25820	0.90936		201.07242	101.34950	48.81454	-0.01910	0.02624	0.02488	0.08684	1.00000	0.00043	-0.00046	-0.00043	1.00000	-0.00033	0.00046	0.00033	1.00000	
5293	52.92000	191.39263	1786.52805	1399.10247	15.90265	19.11893	-28.87204	2.76746	0.82740	-0.38579	-0.40815	0.45622	0.88552	0.08785	0.32753	-0.25889	0.90868		201.10682	101.35183	48.82926	-0.01610	0.01681	0.02574	0.06743	1.00000	0.00045	-0.00029	-0.00045	1.00000	-0.00028	0.00029	0.00028	1.00000	
5294	52.93000	199.66761	1783.94357	1399.68994	15.85377	19.08993	-28.90427	2.80020	0.82729	-0.38675	-0.40746	0.45677	0.88531	0.08709	0.32705	-0.25816	0.90906		201.08369	101.36879	48.85003	-0.00874	0.01833	0.02931	0.07434	1.00000	0.00051	-0.00032	-0.00051	1.00000	-0.00015	0.00032	0.00015	1.00000	
5295	52.94000	207.87442	1781.44525	1400.19714	15.72052	18.99322	-28.85194	2.78813	0.82818	-0.38726	-0.40514	0.45628	0.88566	0.08614	0.32546	-0.25619	0.91019		201.08471	101.35409	48.84383	-0.01872	0.02175	0.02365	0.08310	1.00000	0.00041	-0.00038	-0.00041	1.00000	-0.00033	0.00038	0.00033	1.00000	
5296	52.95000	215.92791	1778.99187	1400.64566	15.83208	18.84929	-28.86813	2.78385	0.82877	-0.38729	-0.40391	0.45690	0.88507	0.08885	0.32308	-0.25819	0.91047		201.07883	101.36440	48.85062	-0.01254	0.01752	0.02810	0.06830	1.00000	0.00049	-0.00031	-0.00049	1.00000	-0.00022	0.00031	0.00022	1.00000	
5297	52.96000	224.25472	1776.58042	1401.05299	15.68231	18.99239	-28.87204	2.79261	0.82803	-0.38785	-0.40490	0.45657	0.88558	0.08541	0.32544	-0.25559	0.91036		201.09090	101.35745	48.84197	-0.01259	0.01907	0.02728	0.07468	1.00000	0.00048	-0.00033	-0.00048	1.00000	-0.00022	0.00033	0.00022	1.00000	
5298	52.97000	232.38066	1774.15931	1401.35526	15.56654	19.08601	-28.97881	2.77371	0.82671	-0.38995	-0.40557	0.45785	0.88522	0.08215	0.32699	-0.25361	0.91036		201.12545	101.34934	48.82934	-0.01179	0.01644	0.02477	0.06881	1.00000	0.00043	-0.00029	-0.00043	1.00000	-0.00021	0.00029	0.00021	1.00000	
5299	52.98000	240.50865	1771.81550	1401.56171	15.51187	19.00364	-29.03152	2.76352	0.82670	-0.39147	-0.40413	0.45884	0.88477	0.08157	0.32563	-0.25286	0.91106		201.12565	101.36166	48.82533	-0.01781	0.02252	0.02834	0.08232	1.00000	0.00049	-0.00039	-0.00049	1.00000	-0.00031	0.00039	0.00031	1.00000	
5300	52.99000	248.66571	1769.41413	1401.60851	15.55258	19.22468	-29.12940	2.79838	0.82481	-0.39184	-0.40761	0.45964	0.88451	0.07980	0.32927	-0.25317	0.90966		201.05639	101.34484	48.81976	-0.01424	0.01955	0.02037	0.09210	1.00000	0.00036	-0.00034	-0.00036	1.00000	-0.00025	0.00034	0.00025	1.00000	
5301	53.00000	256.79476	1767.15640	1401.74184	15.48144	19.12006	-29.01676	2.79110	0.82624	-0.39101	-0.40552	0.45831	0.88516	0.08030	0.32755	-0.25220	0.91055		201.64632	101.49387	48.76196	0.00015	0.01713	0.06950	0.51006	1.00000	0.00121	-0.00030	-0.00121	1.00000	0.00000	0.00030	-0.00000	1.00000	
5302	53.01000	264.85022	1764.90328	1401.64793	15.48850	19.14497	-29.07747	2.80684	0.82563	-0.39180	-0.40600	0.45911	0.88479	0.07979	0.32796	-0.25228	0.91038		200.64168	101.26084	48.85378	-0.02411	0.02169	-0.00312	0.67033	1.00000	-0.00005	-0.00038	0.00005	1.00000	-0.00042	0.00038	0.00042	1.00000	
5303	53.02000	272.91784	1762.71371	1401.49183	15.43463	19.09763	-29.13147	2.79710	0.82543	-0.39320	-0.40505	0.46002	0.88439	0.07894	0.32718	-0.25149	0.91088		201.11817	101.45333	48.74694	-0.02268	0.05822	0.04259	0.11204	1.00000	0.00074	-0.00102	-0.00074	1.00000	-0.00040	0.00102	0.00040	1.00000	
5304	53.03000	280.87881	1760.50762	1401.29105	15.36076	19.01864	-29.14507	2.80475	0.82571	-0.39423	-0.40346	0.46044	0.88423	0.07832	0.32588	-0.25044	0.91164		201.08613	101.37775	48.85698	-0.01004	0.01204	0.02145	0.06743	1.00000	0.00037	-0.00021	-0.00037	1.00000	-0.00018	0.00021	0.00018	1.00000	
5305	53.04000	288.93865	1758.33036	1400.89917	15.38739	19.14023	-29.23336	2.80356	0.82440	-0.39494	-0.40545	0.46137	0.88385	0.07716	0.32788	-0.25068	0.91085		201.07591	101.35507	48.84440	-0.01064	0.01576	0.02493	0.06803	1.00000	0.00044	-0.00028	-0.00044	1.00000	-0.00019	0.00028	0.00019	1.00000	
5306	53.05000	296.95458	1756.24083	1400.42269	15.47543	19.29732	-29.40448	2.77829	0.82223	-0.39635	-0.40846	0.46339	0.88288	0.07608	0.33047	-0.25183	0.90960		201.06710	101.37523	48.85516	-0.01747	0.01738	0.02804	0.07306	1.00000	0.00049	-0.00030	-0.00049	1.00000	-0.00030	0.00030	0.00030	1.00000	
5307	53.06000	304.99206	1754.12028	1399.93799	15.29461	19.29846	-29.33394	2.78309	0.82279	-0.39655	-0.40714	0.46237	0.88361	0.07379	0.33049	-0.24896	0.91038		201.06224	101.32973	48.78392	-0.01340	0.01651	0.02344	0.07445	1.00000	0.00041	-0.00029	-0.00041	1.00000	-0.00023	0.00029	0.00023	1.00000	
5308	53.07000	312.92190	1752.10840	1399.19527	15.43893	19.23508	-29.34506	2.78339	0.82302	-0.39594	-0.40727	0.46271	0.88321	0.07643	0.32944	-0.25135	0.91010		201.08676	101.33733	48.82708	-0.01714	0.01576	0.02604	0.06390	1.00000	0.00045	-0.00028	-0.00045	1.00000	-0.00030	0.00028	0.00030	1.00000	
5309	53.08000	320.90585	1750.12962	1398.51499	15.33368	19.12786	-29.30947	2.75508	0.82385	-0.39654	-0.40501	0.46250	0.88337	0.07589	0.32768	-0.24984	0.91116		200.85900	101.44318	48.73112	-0.01962	0.06423	0.01945	0.36081	1.00000	0.00034	-0.00112	-0.00034	1.00000	-0.00034	0.00112	0.00034	1.00000	
5310	53.09000	328.82249	1748.19560	1397.63295	15.26529	19.22929	-29.33899	2.80507	0.82310	-0.39710	-0.40598	0.46264	0.88347	0.07384	0.32935	-0.24860	0.91089		201.14509	101.41036	48.77005	-0.02376	0.05028	0.04226	0.13651	1.00000	0.00074	-0.00088	-0.00074	1.00000	-0.00041	0.00088	0.00041	1.00000	
5311	53.10000	336.82439	1746.24853	1396.79585	15.37875	19.25185	-29.39717	2.82844	0.82252	-0.39710	-0.40716	0.46341	0.88296	0.07500	0.32972	-0.25037	0.91027		201.06007	101.39044	48.83618	-0.01744	0.02538	0.03001	0.09583	1.00000	0.00052	-0.00044	-0.00052	1.00000	-0.00030	0.00044	0.00030	1.00000	
5312	53.11000	344.77484	1744.36751	1395.66215	15.24504	19.34083	-29.42964	2.77714	0.82181	-0.39822	-0.40750	0.46362	0.88310	0.07201	0.33119	-0.24811	0.91036		201.10432	101.39732	48.86280	-0.00901	0.01280	0.02230	0.06838	1.00000	0.00039	-0.00022	-0.00039	1.00000	-0.00016	0.00022	0.00016	1.00000	
5313	53.12000	352.57233	1742.54972	1394.40124	15.32541	19.50073	-29.58900	2.80818	0.81971	-0.39949	-0.41047	0.46545	0.88223	0.07086	0.33382	-0.24914	0.90912		201.02313	101.35366	48.80491	-0.02509	0.03354	0.02892	0.11829	1.00000	0.00050	-0.00059	-0.00050	1.00000	-0.00044	0.00059	0.00044	1.00000	
